id	split_type	membership	class
57185	train	4	2
57191	train	4	2
57205	train	4	2
57225	train	4	2
57245	train	4	2
57262	train	4	2
57270	train	4	2
57273	train	4	2
57284	train	4	2
57289	train	4	2
57307	train	4	2
57319	train	4	2
57331	train	4	2
57338	train	4	2
57342	train	4	2
57358	train	4	2
57363	train	4	2
57366	train	4	2
57377	train	4	2
57387	train	4	2
57388	train	4	2
57394	train	4	2
57398	train	4	2
57416	train	4	2
57427	train	4	2
57439	train	4	2
57442	train	4	2
57446	train	4	2
57448	train	4	2
57455	train	4	2
57475	train	4	2
57478	train	4	2
57496	train	4	2
57500	train	4	2
57503	train	4	2
57506	train	4	2
57509	train	4	2
57520	train	4	2
57573	train	4	2
57574	train	4	2
57583	train	4	2
57588	train	4	2
57592	train	4	2
57597	train	4	2
57604	train	4	2
57605	train	4	2
57606	train	4	2
57615	train	4	2
57619	train	4	2
57620	train	4	2
57624	train	4	2
57626	train	4	2
57628	train	4	2
57632	train	4	2
57633	train	4	2
57649	train	4	2
57654	train	4	2
57658	train	4	2
57669	train	4	2
57694	train	4	2
57716	train	4	2
57726	train	4	2
57752	train	4	2
57755	train	4	2
57790	train	4	2
57799	train	4	2
57808	train	4	2
57815	train	4	2
57831	train	4	2
57838	train	4	2
57859	train	4	2
57871	train	4	2
57876	train	4	2
57878	train	4	2
57889	train	4	2
57890	train	4	2
57894	train	4	2
57899	train	4	2
57904	train	4	2
57908	train	4	2
57910	train	4	2
57911	train	4	2
57928	train	4	2
57930	train	4	2
57933	train	4	2
57936	train	4	2
57939	train	4	2
57953	train	4	2
57956	train	4	2
57964	train	4	2
57966	train	4	2
57976	train	4	2
57981	train	4	2
57992	train	4	2
57999	train	4	2
58000	train	4	2
58019	train	4	2
58026	train	4	2
58030	train	4	2
58032	train	4	2
58044	train	4	2
58060	train	4	2
58063	train	4	2
58068	train	4	2
58071	train	4	2
58087	train	4	2
58098	train	4	2
58103	train	4	2
58104	train	4	2
58114	train	4	2
58126	train	4	2
58135	train	4	2
58137	train	4	2
58162	train	4	2
58172	train	4	2
58182	train	4	2
58192	train	4	2
58215	train	4	2
58235	train	4	2
58241	train	4	2
58244	train	4	2
58254	train	4	2
58267	train	4	2
58277	train	4	2
58287	train	4	2
58297	train	4	2
58314	train	4	2
58315	train	4	2
58317	train	4	2
58323	train	4	2
58373	train	4	2
58378	train	4	2
58388	train	4	2
58398	train	4	2
58409	train	4	2
58418	train	4	2
58429	train	4	2
58441	train	4	2
58452	train	4	2
58468	train	4	2
58472	train	4	2
58476	train	4	2
58487	train	4	2
58494	train	4	2
58502	train	4	2
58512	train	4	2
58533	train	4	2
58538	train	4	2
58563	train	4	2
58568	train	4	2
58572	train	4	2
58581	train	4	2
58585	train	4	2
58590	train	4	2
58601	train	4	2
58611	train	4	2
58619	train	4	2
58628	train	4	2
58638	train	4	2
58644	train	4	2
58651	train	4	2
58670	train	4	2
58704	train	4	2
58705	train	4	2
58710	train	4	2
58720	train	4	2
58728	train	4	2
58771	train	4	2
58775	train	4	2
58783	train	4	2
58794	train	4	2
58801	train	4	2
58811	train	4	2
58821	train	4	2
58831	train	4	2
58841	train	4	2
58851	train	4	2
58857	train	4	2
58868	train	4	2
58884	train	4	2
58896	train	4	2
58910	train	4	2
58923	train	4	2
58928	train	4	2
58929	train	4	2
58936	train	4	2
58945	train	4	2
58954	train	4	2
58962	train	4	2
58964	train	4	2
59004	train	4	2
59007	train	4	2
59009	train	4	2
59011	train	4	2
59030	train	4	2
59040	train	4	2
59045	train	4	2
59053	train	4	2
59061	train	4	2
59076	train	4	2
59093	train	4	2
59094	train	4	2
59110	train	4	2
59113	train	4	2
59122	train	4	2
59130	train	4	2
59152	train	4	2
59157	train	4	2
59167	train	4	2
59177	train	4	2
59186	train	4	2
59188	train	4	2
59218	train	4	2
59222	train	4	2
59223	train	4	2
59231	train	4	2
59245	train	4	2
59252	train	4	2
59253	train	4	2
59281	train	4	2
59290	train	4	2
59298	train	4	2
59316	train	4	2
59317	train	4	2
59326	train	4	2
59327	train	4	2
59333	train	4	2
59355	train	4	2
59365	train	4	2
59374	train	4	2
59390	train	4	2
59396	train	4	2
59410	train	4	2
59415	train	4	2
59422	train	4	2
59425	train	4	2
59444	train	4	2
59456	train	4	2
59475	train	4	2
59476	train	4	2
59479	train	4	2
59489	train	4	2
59499	train	4	2
59537	train	4	2
59539	train	4	2
59555	train	4	2
59556	train	4	2
59572	train	4	2
59575	train	4	2
59577	train	4	2
59579	train	4	2
59587	train	4	2
59597	train	4	2
59607	train	4	2
59621	train	4	2
59628	train	4	2
59641	train	4	2
59655	train	4	2
59667	train	4	2
59672	train	4	2
59675	train	4	2
59677	train	4	2
59684	train	4	2
59698	train	4	2
59706	train	4	2
59714	train	4	2
59720	train	4	2
59721	train	4	2
59732	train	4	2
59734	train	4	2
59737	train	4	2
59742	train	4	2
59757	train	4	2
59788	train	4	2
59797	train	4	2
59807	train	4	2
59816	train	4	2
59819	train	4	2
59824	train	4	2
59826	train	4	2
59831	train	4	2
59833	train	4	2
59855	train	4	2
59875	train	4	2
59896	train	4	2
59897	train	4	2
59903	train	4	2
59913	train	4	2
59920	train	4	2
59970	train	4	2
59971	train	4	2
59974	train	4	2
59983	train	4	2
59985	train	4	2
59991	train	4	2
7	train	4	3
10	train	4	3
12	train	4	3
27	train	4	3
30	train	4	3
44	train	4	3
49	train	4	3
50	train	4	3
74	train	4	3
86	train	4	3
98	train	4	3
107	train	4	3
111	train	4	3
130	train	4	3
135	train	4	3
136	train	4	3
149	train	4	3
157	train	4	3
179	train	4	3
181	train	4	3
198	train	4	3
203	train	4	3
207	train	4	3
215	train	4	3
228	train	4	3
235	train	4	3
242	train	4	3
250	train	4	3
254	train	4	3
255	train	4	3
279	train	4	3
281	train	4	3
291	train	4	3
298	train	4	3
321	train	4	3
327	train	4	3
330	train	4	3
341	train	4	3
356	train	4	3
361	train	4	3
392	train	4	3
405	train	4	3
425	train	4	3
433	train	4	3
452	train	4	3
459	train	4	3
479	train	4	3
486	train	4	3
490	train	4	3
495	train	4	3
500	train	4	3
509	train	4	3
540	train	4	3
546	train	4	3
549	train	4	3
557	train	4	3
561	train	4	3
574	train	4	3
581	train	4	3
613	train	4	3
629	train	4	3
643	train	4	3
645	train	4	3
659	train	4	3
670	train	4	3
675	train	4	3
695	train	4	3
715	train	4	3
731	train	4	3
752	train	4	3
760	train	4	3
767	train	4	3
789	train	4	3
808	train	4	3
811	train	4	3
840	train	4	3
843	train	4	3
856	train	4	3
857	train	4	3
861	train	4	3
867	train	4	3
874	train	4	3
875	train	4	3
878	train	4	3
890	train	4	3
895	train	4	3
909	train	4	3
953	train	4	3
966	train	4	3
975	train	4	3
983	train	4	3
992	train	4	3
998	train	4	3
1007	train	4	3
1021	train	4	3
1035	train	4	3
1055	train	4	3
1068	train	4	3
1077	train	4	3
1097	train	4	3
1108	train	4	3
1119	train	4	3
1121	train	4	3
1130	train	4	3
1144	train	4	3
1145	train	4	3
1150	train	4	3
1151	train	4	3
1158	train	4	3
1178	train	4	3
1185	train	4	3
1201	train	4	3
1218	train	4	3
1226	train	4	3
1233	train	4	3
1234	train	4	3
1241	train	4	3
1244	train	4	3
1260	train	4	3
1290	train	4	3
1295	train	4	3
1312	train	4	3
1315	train	4	3
1317	train	4	3
1320	train	4	3
1336	train	4	3
1341	train	4	3
1348	train	4	3
1351	train	4	3
1357	train	4	3
1378	train	4	3
1409	train	4	3
1428	train	4	3
1429	train	4	3
1432	train	4	3
1436	train	4	3
1449	train	4	3
1469	train	4	3
1470	train	4	3
1474	train	4	3
1476	train	4	3
1486	train	4	3
1529	train	4	3
1533	train	4	3
1551	train	4	3
1559	train	4	3
1566	train	4	3
1581	train	4	3
1583	train	4	3
1588	train	4	3
1594	train	4	3
1599	train	4	3
1603	train	4	3
1611	train	4	3
1631	train	4	3
1634	train	4	3
1644	train	4	3
1651	train	4	3
1661	train	4	3
1668	train	4	3
1675	train	4	3
1677	train	4	3
1689	train	4	3
1698	train	4	3
1718	train	4	3
1722	train	4	3
1737	train	4	3
1756	train	4	3
1778	train	4	3
1791	train	4	3
1799	train	4	3
1805	train	4	3
1809	train	4	3
1829	train	4	3
1836	train	4	3
1843	train	4	3
1862	train	4	3
1863	train	4	3
1870	train	4	3
1872	train	4	3
1883	train	4	3
1908	train	4	3
1921	train	4	3
1924	train	4	3
1935	train	4	3
1938	train	4	3
1941	train	4	3
1959	train	4	3
1971	train	4	3
1981	train	4	3
1994	train	4	3
2011	train	4	3
2021	train	4	3
2023	train	4	3
2029	train	4	3
2042	train	4	3
2074	train	4	3
2076	train	4	3
2087	train	4	3
2088	train	4	3
2092	train	4	3
2098	train	4	3
2107	train	4	3
2114	train	4	3
2127	train	4	3
2128	train	4	3
2130	train	4	3
2132	train	4	3
2146	train	4	3
2149	train	4	3
2174	train	4	3
2179	train	4	3
2180	train	4	3
2183	train	4	3
2200	train	4	3
2203	train	4	3
2207	train	4	3
2228	train	4	3
2230	train	4	3
2232	train	4	3
2233	train	4	3
2241	train	4	3
2252	train	4	3
2263	train	4	3
2275	train	4	3
2286	train	4	3
2315	train	4	3
2339	train	4	3
2350	train	4	3
2359	train	4	3
2379	train	4	3
2408	train	4	3
2423	train	4	3
2430	train	4	3
2456	train	4	3
2463	train	4	3
2468	train	4	3
2469	train	4	3
2481	train	4	3
2489	train	4	3
2503	train	4	3
2506	train	4	3
2524	train	4	3
2529	train	4	3
2531	train	4	3
2535	train	4	3
2536	train	4	3
2541	train	4	3
2564	train	4	3
2567	train	4	3
2568	train	4	3
2580	train	4	3
2587	train	4	3
2603	train	4	3
2627	train	4	3
2632	train	4	3
2652	train	4	3
2660	train	4	3
2661	train	4	3
2669	train	4	3
2671	train	4	3
2675	train	4	3
2705	train	4	3
2707	train	4	3
2720	train	4	3
2726	train	4	3
2734	train	4	3
2735	train	4	3
2740	train	4	3
2751	train	4	3
2760	train	4	3
2771	train	4	3
2774	train	4	3
2786	train	4	3
2788	train	4	3
2796	train	4	3
2803	train	4	3
2816	train	4	3
2818	train	4	3
2820	train	4	3
2834	train	4	3
2871	train	4	3
2883	train	4	3
2886	train	4	3
2895	train	4	3
2905	train	4	3
2915	train	4	3
2917	train	4	3
2926	train	4	3
2931	train	4	3
2941	train	4	3
2960	train	4	3
2961	train	4	3
2964	train	4	3
2981	train	4	3
3005	train	4	3
3013	train	4	3
3033	train	4	3
3034	train	4	3
3047	train	4	3
3048	train	4	3
3051	train	4	3
3057	train	4	3
3075	train	4	3
3108	train	4	3
3124	train	4	3
3150	train	4	3
3159	train	4	3
3171	train	4	3
3174	train	4	3
3178	train	4	3
3181	train	4	3
3192	train	4	3
3201	train	4	3
3215	train	4	3
3220	train	4	3
3233	train	4	3
3258	train	4	3
3264	train	4	3
3291	train	4	3
3314	train	4	3
3318	train	4	3
3319	train	4	3
3320	train	4	3
3323	train	4	3
3332	train	4	3
3336	train	4	3
3347	train	4	3
3358	train	4	3
3383	train	4	3
3386	train	4	3
3397	train	4	3
3400	train	4	3
3402	train	4	3
3404	train	4	3
3415	train	4	3
3422	train	4	3
3424	train	4	3
3435	train	4	3
3452	train	4	3
3460	train	4	3
3462	train	4	3
3466	train	4	3
3471	train	4	3
3472	train	4	3
3491	train	4	3
3521	train	4	3
3523	train	4	3
3542	train	4	3
3550	train	4	3
3552	train	4	3
3571	train	4	3
3576	train	4	3
3591	train	4	3
3596	train	4	3
3606	train	4	3
3609	train	4	3
3614	train	4	3
3626	train	4	3
3651	train	4	3
3655	train	4	3
3656	train	4	3
3670	train	4	3
3674	train	4	3
3683	train	4	3
3684	train	4	3
3687	train	4	3
3699	train	4	3
3707	train	4	3
3713	train	4	3
3735	train	4	3
3740	train	4	3
3754	train	4	3
3756	train	4	3
3793	train	4	3
3803	train	4	3
3810	train	4	3
3812	train	4	3
3815	train	4	3
3824	train	4	3
3835	train	4	3
3844	train	4	3
3855	train	4	3
3893	train	4	3
3920	train	4	3
3923	train	4	3
3938	train	4	3
3941	train	4	3
3949	train	4	3
3969	train	4	3
3995	train	4	3
3997	train	4	3
4001	train	4	3
4011	train	4	3
4022	train	4	3
4033	train	4	3
4053	train	4	3
4068	train	4	3
4073	train	4	3
4094	train	4	3
4101	train	4	3
4121	train	4	3
4136	train	4	3
4138	train	4	3
4154	train	4	3
4156	train	4	3
4179	train	4	3
4191	train	4	3
4196	train	4	3
4199	train	4	3
4223	train	4	3
4233	train	4	3
4234	train	4	3
4235	train	4	3
4236	train	4	3
4238	train	4	3
4246	train	4	3
4250	train	4	3
4256	train	4	3
4257	train	4	3
4262	train	4	3
4263	train	4	3
4271	train	4	3
4276	train	4	3
4281	train	4	3
4295	train	4	3
4328	train	4	3
4335	train	4	3
4339	train	4	3
4342	train	4	3
4352	train	4	3
4359	train	4	3
4369	train	4	3
4373	train	4	3
4400	train	4	3
4403	train	4	3
4418	train	4	3
4429	train	4	3
4449	train	4	3
4461	train	4	3
4471	train	4	3
4490	train	4	3
4491	train	4	3
4506	train	4	3
4508	train	4	3
4510	train	4	3
4511	train	4	3
4512	train	4	3
4543	train	4	3
4552	train	4	3
4570	train	4	3
4579	train	4	3
4581	train	4	3
4583	train	4	3
4584	train	4	3
4595	train	4	3
4615	train	4	3
4628	train	4	3
4632	train	4	3
4638	train	4	3
4658	train	4	3
4674	train	4	3
4681	train	4	3
4694	train	4	3
4719	train	4	3
4735	train	4	3
4736	train	4	3
4740	train	4	3
4742	train	4	3
4755	train	4	3
4762	train	4	3
4783	train	4	3
4792	train	4	3
4795	train	4	3
4808	train	4	3
4823	train	4	3
4836	train	4	3
4850	train	4	3
4864	train	4	3
4866	train	4	3
4868	train	4	3
4878	train	4	3
4881	train	4	3
4883	train	4	3
4891	train	4	3
4898	train	4	3
4917	train	4	3
4937	train	4	3
4956	train	4	3
4957	train	4	3
4966	train	4	3
4988	train	4	3
4996	train	4	3
5001	train	4	3
5011	train	4	3
5031	train	4	3
5036	train	4	3
5041	train	4	3
5067	train	4	3
5080	train	4	3
5086	train	4	3
5088	train	4	3
5092	train	4	3
5097	train	4	3
5102	train	4	3
5127	train	4	3
5139	train	4	3
5143	train	4	3
5148	train	4	3
5152	train	4	3
5153	train	4	3
5160	train	4	3
5173	train	4	3
5184	train	4	3
5186	train	4	3
5190	train	4	3
5193	train	4	3
5207	train	4	3
5238	train	4	3
5252	train	4	3
5270	train	4	3
5277	train	4	3
5284	train	4	3
5315	train	4	3
5323	train	4	3
5328	train	4	3
5332	train	4	3
5337	train	4	3
5354	train	4	3
5358	train	4	3
5359	train	4	3
5370	train	4	3
5379	train	4	3
5388	train	4	3
5392	train	4	3
5396	train	4	3
5399	train	4	3
5408	train	4	3
5412	train	4	3
5432	train	4	3
5433	train	4	3
5434	train	4	3
5442	train	4	3
5455	train	4	3
5458	train	4	3
5467	train	4	3
5471	train	4	3
5491	train	4	3
5493	train	4	3
5497	train	4	3
5510	train	4	3
5511	train	4	3
5531	train	4	3
5542	train	4	3
5547	train	4	3
5562	train	4	3
5567	train	4	3
5573	train	4	3
5578	train	4	3
5588	train	4	3
5605	train	4	3
5611	train	4	3
5616	train	4	3
5621	train	4	3
5637	train	4	3
5640	train	4	3
5642	train	4	3
5649	train	4	3
5660	train	4	3
5679	train	4	3
5683	train	4	3
5687	train	4	3
5702	train	4	3
5710	train	4	3
5717	train	4	3
5728	train	4	3
5736	train	4	3
5738	train	4	3
5748	train	4	3
5753	train	4	3
5770	train	4	3
5787	train	4	3
5788	train	4	3
5793	train	4	3
5798	train	4	3
5799	train	4	3
5812	train	4	3
5820	train	4	3
5831	train	4	3
5838	train	4	3
5852	train	4	3
5858	train	4	3
5870	train	4	3
5871	train	4	3
5875	train	4	3
5911	train	4	3
5919	train	4	3
5922	train	4	3
5923	train	4	3
5926	train	4	3
5941	train	4	3
5942	train	4	3
5958	train	4	3
5967	train	4	3
5970	train	4	3
5974	train	4	3
5980	train	4	3
5987	train	4	3
6007	train	4	3
6016	train	4	3
6032	train	4	3
6033	train	4	3
6040	train	4	3
6048	train	4	3
6057	train	4	3
6059	train	4	3
6069	train	4	3
6071	train	4	3
6081	train	4	3
6089	train	4	3
6098	train	4	3
6106	train	4	3
6118	train	4	3
6123	train	4	3
6148	train	4	3
6170	train	4	3
6175	train	4	3
6182	train	4	3
6185	train	4	3
6213	train	4	3
6216	train	4	3
6230	train	4	3
6233	train	4	3
6251	train	4	3
6269	train	4	3
6282	train	4	3
6286	train	4	3
6291	train	4	3
6293	train	4	3
6297	train	4	3
6298	train	4	3
6299	train	4	3
6309	train	4	3
6317	train	4	3
6340	train	4	3
6342	train	4	3
6347	train	4	3
6350	train	4	3
6362	train	4	3
6398	train	4	3
6405	train	4	3
6410	train	4	3
6415	train	4	3
6416	train	4	3
6420	train	4	3
6427	train	4	3
6428	train	4	3
6430	train	4	3
6440	train	4	3
6447	train	4	3
6450	train	4	3
6467	train	4	3
6489	train	4	3
6497	train	4	3
6500	train	4	3
6516	train	4	3
6522	train	4	3
6539	train	4	3
6543	train	4	3
6545	train	4	3
6559	train	4	3
6561	train	4	3
6576	train	4	3
6584	train	4	3
6585	train	4	3
6592	train	4	3
6594	train	4	3
6595	train	4	3
6601	train	4	3
6612	train	4	3
6632	train	4	3
6651	train	4	3
6658	train	4	3
6662	train	4	3
6667	train	4	3
6687	train	4	3
6706	train	4	3
6710	train	4	3
6711	train	4	3
6719	train	4	3
6739	train	4	3
6750	train	4	3
6754	train	4	3
6762	train	4	3
6766	train	4	3
6784	train	4	3
6809	train	4	3
6825	train	4	3
6826	train	4	3
6827	train	4	3
6844	train	4	3
6855	train	4	3
6856	train	4	3
6858	train	4	3
6863	train	4	3
6892	train	4	3
6894	train	4	3
6898	train	4	3
6904	train	4	3
6906	train	4	3
6912	train	4	3
6920	train	4	3
6939	train	4	3
6945	train	4	3
6959	train	4	3
6966	train	4	3
7030	train	4	3
7031	train	4	3
7043	train	4	3
7046	train	4	3
7058	train	4	3
7065	train	4	3
7067	train	4	3
7080	train	4	3
7097	train	4	3
7106	train	4	3
7123	train	4	3
7132	train	4	3
7134	train	4	3
7147	train	4	3
7150	train	4	3
7156	train	4	3
7162	train	4	3
7189	train	4	3
7192	train	4	3
7209	train	4	3
7214	train	4	3
7225	train	4	3
7250	train	4	3
7261	train	4	3
7263	train	4	3
7283	train	4	3
7288	train	4	3
7293	train	4	3
7295	train	4	3
7322	train	4	3
7332	train	4	3
7336	train	4	3
7339	train	4	3
7367	train	4	3
7383	train	4	3
7387	train	4	3
7396	train	4	3
7397	train	4	3
7412	train	4	3
7415	train	4	3
7422	train	4	3
7433	train	4	3
7455	train	4	3
7463	train	4	3
7483	train	4	3
7497	train	4	3
7501	train	4	3
7507	train	4	3
7521	train	4	3
7556	train	4	3
7569	train	4	3
7582	train	4	3
7584	train	4	3
7590	train	4	3
7600	train	4	3
7613	train	4	3
7618	train	4	3
7625	train	4	3
7626	train	4	3
7634	train	4	3
7635	train	4	3
7655	train	4	3
7660	train	4	3
7666	train	4	3
7672	train	4	3
7675	train	4	3
7678	train	4	3
7692	train	4	3
7698	train	4	3
7701	train	4	3
7721	train	4	3
7745	train	4	3
7762	train	4	3
7765	train	4	3
7766	train	4	3
7767	train	4	3
7771	train	4	3
7778	train	4	3
7784	train	4	3
7794	train	4	3
7800	train	4	3
7803	train	4	3
7832	train	4	3
7841	train	4	3
7861	train	4	3
7862	train	4	3
7878	train	4	3
7881	train	4	3
7915	train	4	3
7935	train	4	3
7966	train	4	3
7976	train	4	3
7980	train	4	3
7982	train	4	3
7987	train	4	3
8012	train	4	3
8013	train	4	3
8014	train	4	3
8017	train	4	3
8018	train	4	3
8039	train	4	3
8048	train	4	3
8052	train	4	3
8054	train	4	3
8055	train	4	3
8065	train	4	3
8075	train	4	3
8077	train	4	3
8094	train	4	3
8099	train	4	3
8115	train	4	3
8120	train	4	3
8122	train	4	3
8135	train	4	3
8163	train	4	3
8164	train	4	3
8169	train	4	3
8184	train	4	3
8188	train	4	3
8192	train	4	3
8195	train	4	3
8200	train	4	3
8227	train	4	3
8228	train	4	3
8230	train	4	3
8236	train	4	3
8241	train	4	3
8246	train	4	3
8254	train	4	3
8259	train	4	3
8264	train	4	3
8279	train	4	3
8295	train	4	3
8338	train	4	3
8350	train	4	3
8360	train	4	3
8381	train	4	3
8395	train	4	3
8405	train	4	3
8406	train	4	3
8425	train	4	3
8427	train	4	3
8447	train	4	3
8450	train	4	3
8455	train	4	3
8475	train	4	3
8494	train	4	3
8498	train	4	3
8505	train	4	3
8524	train	4	3
8528	train	4	3
8537	train	4	3
8541	train	4	3
8544	train	4	3
8551	train	4	3
8554	train	4	3
8557	train	4	3
8568	train	4	3
8597	train	4	3
8605	train	4	3
8606	train	4	3
8635	train	4	3
8643	train	4	3
8663	train	4	3
8672	train	4	3
8684	train	4	3
8693	train	4	3
8700	train	4	3
8708	train	4	3
8709	train	4	3
8710	train	4	3
8716	train	4	3
8729	train	4	3
8756	train	4	3
8762	train	4	3
8765	train	4	3
8771	train	4	3
8773	train	4	3
8786	train	4	3
8790	train	4	3
8794	train	4	3
8795	train	4	3
8800	train	4	3
8808	train	4	3
8816	train	4	3
8818	train	4	3
8821	train	4	3
8824	train	4	3
8830	train	4	3
8865	train	4	3
8879	train	4	3
8880	train	4	3
8882	train	4	3
8884	train	4	3
8888	train	4	3
8893	train	4	3
8907	train	4	3
8923	train	4	3
8936	train	4	3
8941	train	4	3
8946	train	4	3
8948	train	4	3
8957	train	4	3
8958	train	4	3
8967	train	4	3
8976	train	4	3
9004	train	4	3
9006	train	4	3
9037	train	4	3
9053	train	4	3
9059	train	4	3
9065	train	4	3
9074	train	4	3
9078	train	4	3
9080	train	4	3
9089	train	4	3
9107	train	4	3
9140	train	4	3
9141	train	4	3
9146	train	4	3
9153	train	4	3
9168	train	4	3
9180	train	4	3
9182	train	4	3
