id	split_type	membership	class
2638	train	7	6
2644	train	7	6
2656	train	7	6
2657	train	7	6
2662	train	7	6
2680	train	7	6
2710	train	7	6
2723	train	7	6
2741	train	7	6
2756	train	7	6
2757	train	7	6
2777	train	7	6
2785	train	7	6
2789	train	7	6
2822	train	7	6
2828	train	7	6
2836	train	7	6
2837	train	7	6
2849	train	7	6
2850	train	7	6
2862	train	7	6
2863	train	7	6
2880	train	7	6
2884	train	7	6
2898	train	7	6
2910	train	7	6
2913	train	7	6
2923	train	7	6
2925	train	7	6
2930	train	7	6
2947	train	7	6
2954	train	7	6
2967	train	7	6
2978	train	7	6
2992	train	7	6
3036	train	7	6
3043	train	7	6
3046	train	7	6
3050	train	7	6
3053	train	7	6
3058	train	7	6
3089	train	7	6
3096	train	7	6
3097	train	7	6
3098	train	7	6
3109	train	7	6
3115	train	7	6
3123	train	7	6
3127	train	7	6
3136	train	7	6
3139	train	7	6
3172	train	7	6
3187	train	7	6
3207	train	7	6
3221	train	7	6
3229	train	7	6
3245	train	7	6
3268	train	7	6
3287	train	7	6
3288	train	7	6
3294	train	7	6
3297	train	7	6
3325	train	7	6
3327	train	7	6
3330	train	7	6
3335	train	7	6
3363	train	7	6
3364	train	7	6
3366	train	7	6
3387	train	7	6
3392	train	7	6
3403	train	7	6
3421	train	7	6
3445	train	7	6
3449	train	7	6
3451	train	7	6
3454	train	7	6
3474	train	7	6
3485	train	7	6
3520	train	7	6
3524	train	7	6
3530	train	7	6
3537	train	7	6
3543	train	7	6
3559	train	7	6
3572	train	7	6
3577	train	7	6
3586	train	7	6
3597	train	7	6
3615	train	7	6
3623	train	7	6
3629	train	7	6
3646	train	7	6
3650	train	7	6
3654	train	7	6
3671	train	7	6
3700	train	7	6
3706	train	7	6
3717	train	7	6
3726	train	7	6
3736	train	7	6
3749	train	7	6
3757	train	7	6
3764	train	7	6
3767	train	7	6
3772	train	7	6
3774	train	7	6
3779	train	7	6
3789	train	7	6
3794	train	7	6
3808	train	7	6
3814	train	7	6
3820	train	7	6
3821	train	7	6
3841	train	7	6
3856	train	7	6
3858	train	7	6
3861	train	7	6
3869	train	7	6
3873	train	7	6
3908	train	7	6
3910	train	7	6
3919	train	7	6
3932	train	7	6
3936	train	7	6
3939	train	7	6
3947	train	7	6
3950	train	7	6
3952	train	7	6
3960	train	7	6
3985	train	7	6
3993	train	7	6
3994	train	7	6
3999	train	7	6
4018	train	7	6
4030	train	7	6
4039	train	7	6
4054	train	7	6
4059	train	7	6
4072	train	7	6
4078	train	7	6
4079	train	7	6
4087	train	7	6
4090	train	7	6
4110	train	7	6
4112	train	7	6
4143	train	7	6
4150	train	7	6
4155	train	7	6
4170	train	7	6
4188	train	7	6
4198	train	7	6
4210	train	7	6
4214	train	7	6
4221	train	7	6
4231	train	7	6
4232	train	7	6
4243	train	7	6
4249	train	7	6
4251	train	7	6
4268	train	7	6
4301	train	7	6
4314	train	7	6
4337	train	7	6
4349	train	7	6
4360	train	7	6
4364	train	7	6
4365	train	7	6
4367	train	7	6
4392	train	7	6
4402	train	7	6
4404	train	7	6
4408	train	7	6
4426	train	7	6
4430	train	7	6
4431	train	7	6
4463	train	7	6
4477	train	7	6
4497	train	7	6
4517	train	7	6
4520	train	7	6
4526	train	7	6
4531	train	7	6
4533	train	7	6
4536	train	7	6
4546	train	7	6
4560	train	7	6
4572	train	7	6
4586	train	7	6
4587	train	7	6
4605	train	7	6
4612	train	7	6
4620	train	7	6
4631	train	7	6
4635	train	7	6
4640	train	7	6
4660	train	7	6
4673	train	7	6
4683	train	7	6
4699	train	7	6
4702	train	7	6
4709	train	7	6
4712	train	7	6
4724	train	7	6
4732	train	7	6
4741	train	7	6
4765	train	7	6
4770	train	7	6
4778	train	7	6
4800	train	7	6
4817	train	7	6
4818	train	7	6
4827	train	7	6
4828	train	7	6
4841	train	7	6
4857	train	7	6
4867	train	7	6
4871	train	7	6
4882	train	7	6
4886	train	7	6
4905	train	7	6
4910	train	7	6
4922	train	7	6
4923	train	7	6
4930	train	7	6
4934	train	7	6
4943	train	7	6
4963	train	7	6
4980	train	7	6
4990	train	7	6
5003	train	7	6
5018	train	7	6
5021	train	7	6
5026	train	7	6
5037	train	7	6
5039	train	7	6
5040	train	7	6
5070	train	7	6
5071	train	7	6
5084	train	7	6
5098	train	7	6
5099	train	7	6
5121	train	7	6
5126	train	7	6
5141	train	7	6
5145	train	7	6
5159	train	7	6
5179	train	7	6
5213	train	7	6
5218	train	7	6
5222	train	7	6
5226	train	7	6
5230	train	7	6
5231	train	7	6
5260	train	7	6
5267	train	7	6
5273	train	7	6
5274	train	7	6
5279	train	7	6
5290	train	7	6
5294	train	7	6
5310	train	7	6
5311	train	7	6
5329	train	7	6
5334	train	7	6
5364	train	7	6
5365	train	7	6
5374	train	7	6
5384	train	7	6
5385	train	7	6
5405	train	7	6
5413	train	7	6
5419	train	7	6
5451	train	7	6
5466	train	7	6
5485	train	7	6
5486	train	7	6
5495	train	7	6
5517	train	7	6
5524	train	7	6
5553	train	7	6
5554	train	7	6
5556	train	7	6
5561	train	7	6
5566	train	7	6
5576	train	7	6
5586	train	7	6
5587	train	7	6
5593	train	7	6
5600	train	7	6
5619	train	7	6
5629	train	7	6
5632	train	7	6
5634	train	7	6
5654	train	7	6
5671	train	7	6
5682	train	7	6
5684	train	7	6
5686	train	7	6
5693	train	7	6
5709	train	7	6
5721	train	7	6
5739	train	7	6
5750	train	7	6
5759	train	7	6
5766	train	7	6
5772	train	7	6
5774	train	7	6
5780	train	7	6
5782	train	7	6
5802	train	7	6
5804	train	7	6
5810	train	7	6
5826	train	7	6
5832	train	7	6
5837	train	7	6
5846	train	7	6
5848	train	7	6
5849	train	7	6
5861	train	7	6
5877	train	7	6
5879	train	7	6
5889	train	7	6
5910	train	7	6
5913	train	7	6
5920	train	7	6
5931	train	7	6
5935	train	7	6
5948	train	7	6
5951	train	7	6
5956	train	7	6
5962	train	7	6
5973	train	7	6
5990	train	7	6
5993	train	7	6
5996	train	7	6
5998	train	7	6
6000	train	7	6
6013	train	7	6
6024	train	7	6
6029	train	7	6
6031	train	7	6
6047	train	7	6
6085	train	7	6
6090	train	7	6
6102	train	7	6
6119	train	7	6
6131	train	7	6
6139	train	7	6
6150	train	7	6
6157	train	7	6
6159	train	7	6
6178	train	7	6
6194	train	7	6
6201	train	7	6
6219	train	7	6
6236	train	7	6
6239	train	7	6
6246	train	7	6
6257	train	7	6
6265	train	7	6
6266	train	7	6
6267	train	7	6
6281	train	7	6
6313	train	7	6
6338	train	7	6
6343	train	7	6
6355	train	7	6
6373	train	7	6
6387	train	7	6
6388	train	7	6
6392	train	7	6
6393	train	7	6
6396	train	7	6
6402	train	7	6
6433	train	7	6
6452	train	7	6
6453	train	7	6
6456	train	7	6
6464	train	7	6
6473	train	7	6
6474	train	7	6
6482	train	7	6
6486	train	7	6
6509	train	7	6
6517	train	7	6
6526	train	7	6
6541	train	7	6
6548	train	7	6
6551	train	7	6
6553	train	7	6
6562	train	7	6
6567	train	7	6
6571	train	7	6
6572	train	7	6
6574	train	7	6
6578	train	7	6
6581	train	7	6
6602	train	7	6
6631	train	7	6
6635	train	7	6
6638	train	7	6
6657	train	7	6
6670	train	7	6
6673	train	7	6
6690	train	7	6
6692	train	7	6
6693	train	7	6
6705	train	7	6
6720	train	7	6
6721	train	7	6
6726	train	7	6
6727	train	7	6
6732	train	7	6
6742	train	7	6
6767	train	7	6
6789	train	7	6
6796	train	7	6
6799	train	7	6
6800	train	7	6
6807	train	7	6
6828	train	7	6
6837	train	7	6
6854	train	7	6
6869	train	7	6
6874	train	7	6
6876	train	7	6
6895	train	7	6
6903	train	7	6
6907	train	7	6
6909	train	7	6
6927	train	7	6
6930	train	7	6
6954	train	7	6
6963	train	7	6
6971	train	7	6
6975	train	7	6
6982	train	7	6
7008	train	7	6
7015	train	7	6
7049	train	7	6
7063	train	7	6
7064	train	7	6
7086	train	7	6
7095	train	7	6
7096	train	7	6
7102	train	7	6
7104	train	7	6
7109	train	7	6
7111	train	7	6
7126	train	7	6
7163	train	7	6
7179	train	7	6
7195	train	7	6
7202	train	7	6
7206	train	7	6
7212	train	7	6
7220	train	7	6
7224	train	7	6
7230	train	7	6
7268	train	7	6
7273	train	7	6
7289	train	7	6
7291	train	7	6
7294	train	7	6
7298	train	7	6
7341	train	7	6
7342	train	7	6
7361	train	7	6
7379	train	7	6
7385	train	7	6
7389	train	7	6
7398	train	7	6
7401	train	7	6
7434	train	7	6
7452	train	7	6
7456	train	7	6
7460	train	7	6
7490	train	7	6
7493	train	7	6
7503	train	7	6
7504	train	7	6
7516	train	7	6
7522	train	7	6
7543	train	7	6
7544	train	7	6
7549	train	7	6
7559	train	7	6
7562	train	7	6
7564	train	7	6
7571	train	7	6
7577	train	7	6
7580	train	7	6
7581	train	7	6
7593	train	7	6
7598	train	7	6
7641	train	7	6
7661	train	7	6
7662	train	7	6
7684	train	7	6
7700	train	7	6
7711	train	7	6
7715	train	7	6
7717	train	7	6
7718	train	7	6
7724	train	7	6
7741	train	7	6
7744	train	7	6
7759	train	7	6
7785	train	7	6
7815	train	7	6
7829	train	7	6
7847	train	7	6
7867	train	7	6
7868	train	7	6
7880	train	7	6
7887	train	7	6
7901	train	7	6
7926	train	7	6
7937	train	7	6
7957	train	7	6
7968	train	7	6
7970	train	7	6
7972	train	7	6
7990	train	7	6
7991	train	7	6
7997	train	7	6
8001	train	7	6
8004	train	7	6
8009	train	7	6
8034	train	7	6
8042	train	7	6
8057	train	7	6
8064	train	7	6
8071	train	7	6
8072	train	7	6
8074	train	7	6
8076	train	7	6
8091	train	7	6
8100	train	7	6
8105	train	7	6
8121	train	7	6
8140	train	7	6
8145	train	7	6
8146	train	7	6
8149	train	7	6
8150	train	7	6
8151	train	7	6
8153	train	7	6
8191	train	7	6
8206	train	7	6
8224	train	7	6
8225	train	7	6
8265	train	7	6
8282	train	7	6
8290	train	7	6
8305	train	7	6
8311	train	7	6
8312	train	7	6
8314	train	7	6
8326	train	7	6
8328	train	7	6
8336	train	7	6
8347	train	7	6
8352	train	7	6
8357	train	7	6
8367	train	7	6
8376	train	7	6
8384	train	7	6
8398	train	7	6
8407	train	7	6
8410	train	7	6
8417	train	7	6
8420	train	7	6
8454	train	7	6
8461	train	7	6
8462	train	7	6
8478	train	7	6
8481	train	7	6
8488	train	7	6
8497	train	7	6
8500	train	7	6
8523	train	7	6
8526	train	7	6
8532	train	7	6
8546	train	7	6
8561	train	7	6
8577	train	7	6
8590	train	7	6
8621	train	7	6
8627	train	7	6
8628	train	7	6
8636	train	7	6
8638	train	7	6
8658	train	7	6
8667	train	7	6
8683	train	7	6
8685	train	7	6
8688	train	7	6
8692	train	7	6
8697	train	7	6
8715	train	7	6
8720	train	7	6
8726	train	7	6
8733	train	7	6
8770	train	7	6
8774	train	7	6
8777	train	7	6
8792	train	7	6
8797	train	7	6
8799	train	7	6
8807	train	7	6
8814	train	7	6
8817	train	7	6
8820	train	7	6
8822	train	7	6
8826	train	7	6
8829	train	7	6
8846	train	7	6
8848	train	7	6
8850	train	7	6
8860	train	7	6
8862	train	7	6
8868	train	7	6
8870	train	7	6
8871	train	7	6
8881	train	7	6
8898	train	7	6
8908	train	7	6
8911	train	7	6
8929	train	7	6
8940	train	7	6
8942	train	7	6
8947	train	7	6
8974	train	7	6
8981	train	7	6
8994	train	7	6
9000	train	7	6
9010	train	7	6
9015	train	7	6
9016	train	7	6
9024	train	7	6
9042	train	7	6
9049	train	7	6
9058	train	7	6
9063	train	7	6
9068	train	7	6
9075	train	7	6
9090	train	7	6
9094	train	7	6
9095	train	7	6
9113	train	7	6
9120	train	7	6
9123	train	7	6
9126	train	7	6
9144	train	7	6
9156	train	7	6
9174	train	7	6
9177	train	7	6
9187	train	7	6
9201	train	7	6
9202	train	7	6
9206	train	7	6
9210	train	7	6
9217	train	7	6
9233	train	7	6
9237	train	7	6
9239	train	7	6
9244	train	7	6
9254	train	7	6
9262	train	7	6
9280	train	7	6
9281	train	7	6
9295	train	7	6
9305	train	7	6
9316	train	7	6
9325	train	7	6
9338	train	7	6
9341	train	7	6
9379	train	7	6
9389	train	7	6
9405	train	7	6
9409	train	7	6
9417	train	7	6
9421	train	7	6
9438	train	7	6
9446	train	7	6
9460	train	7	6
9468	train	7	6
9475	train	7	6
9486	train	7	6
9497	train	7	6
9500	train	7	6
9512	train	7	6
9517	train	7	6
9526	train	7	6
9533	train	7	6
9534	train	7	6
9556	train	7	6
9574	train	7	6
9576	train	7	6
9577	train	7	6
9580	train	7	6
9593	train	7	6
9596	train	7	6
9619	train	7	6
9629	train	7	6
9635	train	7	6
9645	train	7	6
9649	train	7	6
9659	train	7	6
9662	train	7	6
9692	train	7	6
9700	train	7	6
9702	train	7	6
9719	train	7	6
9723	train	7	6
9745	train	7	6
9760	train	7	6
9765	train	7	6
9785	train	7	6
9798	train	7	6
9802	train	7	6
9808	train	7	6
9813	train	7	6
9816	train	7	6
9818	train	7	6
9828	train	7	6
9860	train	7	6
9863	train	7	6
9872	train	7	6
9892	train	7	6
9909	train	7	6
9917	train	7	6
9921	train	7	6
9926	train	7	6
9928	train	7	6
9929	train	7	6
9943	train	7	6
9946	train	7	6
9961	train	7	6
9967	train	7	6
9997	train	7	6
10017	train	7	6
10032	train	7	6
10036	train	7	6
10037	train	7	6
10044	train	7	6
10053	train	7	6
10076	train	7	6
10089	train	7	6
10101	train	7	6
10108	train	7	6
10135	train	7	6
10149	train	7	6
10163	train	7	6
10164	train	7	6
10174	train	7	6
10190	train	7	6
10213	train	7	6
10218	train	7	6
10224	train	7	6
10229	train	7	6
10234	train	7	6
10246	train	7	6
10270	train	7	6
10271	train	7	6
10273	train	7	6
10275	train	7	6
10289	train	7	6
10294	train	7	6
10298	train	7	6
10299	train	7	6
10304	train	7	6
10307	train	7	6
10332	train	7	6
10335	train	7	6
10344	train	7	6
10355	train	7	6
10356	train	7	6
10375	train	7	6
10383	train	7	6
10418	train	7	6
10419	train	7	6
10435	train	7	6
10440	train	7	6
10442	train	7	6
10452	train	7	6
10463	train	7	6
10473	train	7	6
10475	train	7	6
10481	train	7	6
10484	train	7	6
10503	train	7	6
10512	train	7	6
10532	train	7	6
10534	train	7	6
10540	train	7	6
10550	train	7	6
10552	train	7	6
10553	train	7	6
10557	train	7	6
10591	train	7	6
10600	train	7	6
10617	train	7	6
10630	train	7	6
10650	train	7	6
10654	train	7	6
10671	train	7	6
10672	train	7	6
10697	train	7	6
10698	train	7	6
10709	train	7	6
10725	train	7	6
10729	train	7	6
10731	train	7	6
10748	train	7	6
10754	train	7	6
10767	train	7	6
10774	train	7	6
10786	train	7	6
10790	train	7	6
10792	train	7	6
10793	train	7	6
10813	train	7	6
10816	train	7	6
10833	train	7	6
10836	train	7	6
10843	train	7	6
10851	train	7	6
10853	train	7	6
10855	train	7	6
10879	train	7	6
10910	train	7	6
10913	train	7	6
10917	train	7	6
10925	train	7	6
10930	train	7	6
10950	train	7	6
10956	train	7	6
10968	train	7	6
10976	train	7	6
10979	train	7	6
10980	train	7	6
10991	train	7	6
10996	train	7	6
11000	train	7	6
11038	train	7	6
11048	train	7	6
11062	train	7	6
11065	train	7	6
11098	train	7	6
11100	train	7	6
11117	train	7	6
11128	train	7	6
11132	train	7	6
11140	train	7	6
11158	train	7	6
11173	train	7	6
11174	train	7	6
11183	train	7	6
11189	train	7	6
11195	train	7	6
11218	train	7	6
11226	train	7	6
11253	train	7	6
11261	train	7	6
11263	train	7	6
11277	train	7	6
11282	train	7	6
11289	train	7	6
11307	train	7	6
11316	train	7	6
11327	train	7	6
11336	train	7	6
11347	train	7	6
11348	train	7	6
11357	train	7	6
11363	train	7	6
11386	train	7	6
11390	train	7	6
11401	train	7	6
11411	train	7	6
11427	train	7	6
11448	train	7	6
11461	train	7	6
11466	train	7	6
11479	train	7	6
11483	train	7	6
11487	train	7	6
11490	train	7	6
11497	train	7	6
11530	train	7	6
11551	train	7	6
11571	train	7	6
11589	train	7	6
11592	train	7	6
11610	train	7	6
11635	train	7	6
11673	train	7	6
11678	train	7	6
11680	train	7	6
11684	train	7	6
11691	train	7	6
11697	train	7	6
11699	train	7	6
11723	train	7	6
11730	train	7	6
11731	train	7	6
11759	train	7	6
11769	train	7	6
11784	train	7	6
11787	train	7	6
11800	train	7	6
11803	train	7	6
11819	train	7	6
11828	train	7	6
11832	train	7	6
11849	train	7	6
11866	train	7	6
11870	train	7	6
11871	train	7	6
11875	train	7	6
11878	train	7	6
11892	train	7	6
11905	train	7	6
11915	train	7	6
11927	train	7	6
11932	train	7	6
11941	train	7	6
11952	train	7	6
11959	train	7	6
11964	train	7	6
11972	train	7	6
11976	train	7	6
11985	train	7	6
11996	train	7	6
12002	train	7	6
12005	train	7	6
12023	train	7	6
12047	train	7	6
12068	train	7	6
12088	train	7	6
12090	train	7	6
12101	train	7	6
12104	train	7	6
12114	train	7	6
12147	train	7	6
12155	train	7	6
12159	train	7	6
12167	train	7	6
12170	train	7	6
12177	train	7	6
12191	train	7	6
12199	train	7	6
12201	train	7	6
12216	train	7	6
12220	train	7	6
12231	train	7	6
12251	train	7	6
12258	train	7	6
12262	train	7	6
12270	train	7	6
12271	train	7	6
12283	train	7	6
12290	train	7	6
12319	train	7	6
12340	train	7	6
12354	train	7	6
12359	train	7	6
12393	train	7	6
12401	train	7	6
12402	train	7	6
12410	train	7	6
12411	train	7	6
12423	train	7	6
12433	train	7	6
12448	train	7	6
12450	train	7	6
12452	train	7	6
12462	train	7	6
12468	train	7	6
12469	train	7	6
12480	train	7	6
12489	train	7	6
12509	train	7	6
12518	train	7	6
12520	train	7	6
12523	train	7	6
12528	train	7	6
12541	train	7	6
12547	train	7	6
12552	train	7	6
12567	train	7	6
12596	train	7	6
12606	train	7	6
12613	train	7	6
12636	train	7	6
12640	train	7	6
12673	train	7	6
12685	train	7	6
12699	train	7	6
12715	train	7	6
12728	train	7	6
12735	train	7	6
12744	train	7	6
12758	train	7	6
12759	train	7	6
12762	train	7	6
12801	train	7	6
12810	train	7	6
12834	train	7	6
12851	train	7	6
12853	train	7	6
12855	train	7	6
12866	train	7	6
12876	train	7	6
12887	train	7	6
12902	train	7	6
12905	train	7	6
12919	train	7	6
12939	train	7	6
12959	train	7	6
12964	train	7	6
12975	train	7	6
12977	train	7	6
12980	train	7	6
13010	train	7	6
13011	train	7	6
13020	train	7	6
13035	train	7	6
13046	train	7	6
13047	train	7	6
13067	train	7	6
13084	train	7	6
13085	train	7	6
13087	train	7	6
13101	train	7	6
13133	train	7	6
13147	train	7	6
13167	train	7	6
13170	train	7	6
13172	train	7	6
13207	train	7	6
13210	train	7	6
13220	train	7	6
13224	train	7	6
13226	train	7	6
13245	train	7	6
13246	train	7	6
13261	train	7	6
13282	train	7	6
13290	train	7	6
13303	train	7	6
13306	train	7	6
13309	train	7	6
13318	train	7	6
13322	train	7	6
13349	train	7	6
13351	train	7	6
13357	train	7	6
13364	train	7	6
13373	train	7	6
13375	train	7	6
13389	train	7	6
13427	train	7	6
13431	train	7	6
13444	train	7	6
13468	train	7	6
13481	train	7	6
13493	train	7	6
13494	train	7	6
13511	train	7	6
13536	train	7	6
13546	train	7	6
13565	train	7	6
13575	train	7	6
13587	train	7	6
13593	train	7	6
13595	train	7	6
13598	train	7	6
13614	train	7	6
13621	train	7	6
13622	train	7	6
13635	train	7	6
13661	train	7	6
13671	train	7	6
13679	train	7	6
13686	train	7	6
13696	train	7	6
13702	train	7	6
13709	train	7	6
13712	train	7	6
13715	train	7	6
13731	train	7	6
13737	train	7	6
13758	train	7	6
13759	train	7	6
13760	train	7	6
13770	train	7	6
13772	train	7	6
13780	train	7	6
13809	train	7	6
13813	train	7	6
13828	train	7	6
13832	train	7	6
13838	train	7	6
13845	train	7	6
13846	train	7	6
13858	train	7	6
13860	train	7	6
13865	train	7	6
13881	train	7	6
13912	train	7	6
13927	train	7	6
13939	train	7	6
13941	train	7	6
13964	train	7	6
13970	train	7	6
13977	train	7	6
13995	train	7	6
13999	train	7	6
14031	train	7	6
14044	train	7	6
14051	train	7	6
14071	train	7	6
14072	train	7	6
14083	train	7	6
14101	train	7	6
14109	train	7	6
14129	train	7	6
14136	train	7	6
14147	train	7	6
14155	train	7	6
14159	train	7	6
14167	train	7	6
14172	train	7	6
14178	train	7	6
14186	train	7	6
14190	train	7	6
14232	train	7	6
14237	train	7	6
14248	train	7	6
14256	train	7	6
14265	train	7	6
14292	train	7	6
14300	train	7	6
14308	train	7	6
14315	train	7	6
14328	train	7	6
14330	train	7	6
14339	train	7	6
14344	train	7	6
14347	train	7	6
14372	train	7	6
14374	train	7	6
14377	train	7	6
14399	train	7	6
14400	train	7	6
14405	train	7	6
14416	train	7	6
14418	train	7	6
14421	train	7	6
14423	train	7	6
14437	train	7	6
14453	train	7	6
14473	train	7	6
14487	train	7	6
14492	train	7	6
14500	train	7	6
14524	train	7	6
14525	train	7	6
14526	train	7	6
14565	train	7	6
14570	train	7	6
14576	train	7	6
14583	train	7	6
14593	train	7	6
14604	train	7	6
14608	train	7	6
14610	train	7	6
14618	train	7	6
14632	train	7	6
14634	train	7	6
14641	train	7	6
14658	train	7	6
14660	train	7	6
14661	train	7	6
14666	train	7	6
14671	train	7	6
14676	train	7	6
14677	train	7	6
14708	train	7	6
14721	train	7	6
14731	train	7	6
14732	train	7	6
14747	train	7	6
14764	train	7	6
14768	train	7	6
14778	train	7	6
14783	train	7	6
14784	train	7	6
14801	train	7	6
14804	train	7	6
14805	train	7	6
14813	train	7	6
14848	train	7	6
14869	train	7	6
14889	train	7	6
14909	train	7	6
14910	train	7	6
14912	train	7	6
14921	train	7	6
14940	train	7	6
14952	train	7	6
14960	train	7	6
14963	train	7	6
14973	train	7	6
14989	train	7	6
15004	train	7	6
15006	train	7	6
15025	train	7	6
15032	train	7	6
15036	train	7	6
15043	train	7	6
15047	train	7	6
15051	train	7	6
15061	train	7	6
15084	train	7	6
15088	train	7	6
15114	train	7	6
15134	train	7	6
15145	train	7	6
15159	train	7	6
15166	train	7	6
15177	train	7	6
15183	train	7	6
15188	train	7	6
15190	train	7	6
15196	train	7	6
15211	train	7	6
15220	train	7	6
15234	train	7	6
15257	train	7	6
15269	train	7	6
15280	train	7	6
15287	train	7	6
15303	train	7	6
15314	train	7	6
15317	train	7	6
15320	train	7	6
15324	train	7	6
15334	train	7	6
15338	train	7	6
15348	train	7	6
15351	train	7	6
15370	train	7	6
15384	train	7	6
15386	train	7	6
15401	train	7	6
15404	train	7	6
15417	train	7	6
15419	train	7	6
15431	train	7	6
15441	train	7	6
15447	train	7	6
15448	train	7	6
15450	train	7	6
15459	train	7	6
15463	train	7	6
15478	train	7	6
15483	train	7	6
15484	train	7	6
15500	train	7	6
15526	train	7	6
15527	train	7	6
15529	train	7	6
15565	train	7	6
15591	train	7	6
15620	train	7	6
15625	train	7	6
15627	train	7	6
15634	train	7	6
15638	train	7	6
15641	train	7	6
15652	train	7	6
15672	train	7	6
15673	train	7	6
15674	train	7	6
15687	train	7	6
15706	train	7	6
15708	train	7	6
