id	split_type	membership	class
6163	train	9	8
6187	train	9	8
6196	train	9	8
6199	train	9	8
6203	train	9	8
6214	train	9	8
6223	train	9	8
6240	train	9	8
6242	train	9	8
6243	train	9	8
6261	train	9	8
6275	train	9	8
6284	train	9	8
6288	train	9	8
6321	train	9	8
6322	train	9	8
6335	train	9	8
6353	train	9	8
6354	train	9	8
6364	train	9	8
6369	train	9	8
6390	train	9	8
6404	train	9	8
6417	train	9	8
6437	train	9	8
6457	train	9	8
6470	train	9	8
6477	train	9	8
6493	train	9	8
6495	train	9	8
6498	train	9	8
6503	train	9	8
6506	train	9	8
6508	train	9	8
6512	train	9	8
6523	train	9	8
6533	train	9	8
6534	train	9	8
6544	train	9	8
6563	train	9	8
6573	train	9	8
6580	train	9	8
6582	train	9	8
6583	train	9	8
6604	train	9	8
6606	train	9	8
6618	train	9	8
6620	train	9	8
6622	train	9	8
6659	train	9	8
6677	train	9	8
6697	train	9	8
6703	train	9	8
6728	train	9	8
6731	train	9	8
6744	train	9	8
6746	train	9	8
6760	train	9	8
6774	train	9	8
6788	train	9	8
6792	train	9	8
6795	train	9	8
6801	train	9	8
6803	train	9	8
6806	train	9	8
6808	train	9	8
6814	train	9	8
6816	train	9	8
6831	train	9	8
6873	train	9	8
6891	train	9	8
6896	train	9	8
6897	train	9	8
6905	train	9	8
6916	train	9	8
6924	train	9	8
6938	train	9	8
6940	train	9	8
6942	train	9	8
6943	train	9	8
6952	train	9	8
6957	train	9	8
6962	train	9	8
6976	train	9	8
6994	train	9	8
7000	train	9	8
7021	train	9	8
7026	train	9	8
7034	train	9	8
7035	train	9	8
7042	train	9	8
7048	train	9	8
7051	train	9	8
7076	train	9	8
7101	train	9	8
7115	train	9	8
7117	train	9	8
7121	train	9	8
7122	train	9	8
7136	train	9	8
7141	train	9	8
7142	train	9	8
7151	train	9	8
7168	train	9	8
7182	train	9	8
7184	train	9	8
7190	train	9	8
7199	train	9	8
7215	train	9	8
7218	train	9	8
7228	train	9	8
7231	train	9	8
7290	train	9	8
7297	train	9	8
7300	train	9	8
7307	train	9	8
7308	train	9	8
7316	train	9	8
7320	train	9	8
7328	train	9	8
7329	train	9	8
7356	train	9	8
7359	train	9	8
7376	train	9	8
7400	train	9	8
7405	train	9	8
7425	train	9	8
7436	train	9	8
7439	train	9	8
7441	train	9	8
7450	train	9	8
7453	train	9	8
7461	train	9	8
7477	train	9	8
7479	train	9	8
7488	train	9	8
7508	train	9	8
7512	train	9	8
7514	train	9	8
7519	train	9	8
7539	train	9	8
7540	train	9	8
7550	train	9	8
7570	train	9	8
7575	train	9	8
7586	train	9	8
7604	train	9	8
7606	train	9	8
7607	train	9	8
7617	train	9	8
7636	train	9	8
7638	train	9	8
7642	train	9	8
7645	train	9	8
7665	train	9	8
7674	train	9	8
7681	train	9	8
7682	train	9	8
7704	train	9	8
7712	train	9	8
7750	train	9	8
7763	train	9	8
7768	train	9	8
7775	train	9	8
7777	train	9	8
7793	train	9	8
7797	train	9	8
7799	train	9	8
7810	train	9	8
7814	train	9	8
7824	train	9	8
7825	train	9	8
7836	train	9	8
7844	train	9	8
7851	train	9	8
7856	train	9	8
7871	train	9	8
7872	train	9	8
7891	train	9	8
7908	train	9	8
7909	train	9	8
7918	train	9	8
7923	train	9	8
7924	train	9	8
7928	train	9	8
7956	train	9	8
7979	train	9	8
7995	train	9	8
8008	train	9	8
8029	train	9	8
8031	train	9	8
8033	train	9	8
8045	train	9	8
8047	train	9	8
8067	train	9	8
8109	train	9	8
8118	train	9	8
8125	train	9	8
8132	train	9	8
8136	train	9	8
8139	train	9	8
8148	train	9	8
8171	train	9	8
8175	train	9	8
8181	train	9	8
8197	train	9	8
8210	train	9	8
8213	train	9	8
8221	train	9	8
8234	train	9	8
8242	train	9	8
8269	train	9	8
8285	train	9	8
8299	train	9	8
8300	train	9	8
8303	train	9	8
8306	train	9	8
8310	train	9	8
8313	train	9	8
8324	train	9	8
8327	train	9	8
8340	train	9	8
8359	train	9	8
8365	train	9	8
8366	train	9	8
8371	train	9	8
8378	train	9	8
8386	train	9	8
8391	train	9	8
8397	train	9	8
8431	train	9	8
8432	train	9	8
8441	train	9	8
8465	train	9	8
8482	train	9	8
8485	train	9	8
8496	train	9	8
8501	train	9	8
8507	train	9	8
8520	train	9	8
8522	train	9	8
8535	train	9	8
8536	train	9	8
8584	train	9	8
8607	train	9	8
8618	train	9	8
8619	train	9	8
8645	train	9	8
8659	train	9	8
8661	train	9	8
8662	train	9	8
8666	train	9	8
8675	train	9	8
8680	train	9	8
8686	train	9	8
8690	train	9	8
8694	train	9	8
8701	train	9	8
8719	train	9	8
8722	train	9	8
8730	train	9	8
8732	train	9	8
8746	train	9	8
8753	train	9	8
8759	train	9	8
8761	train	9	8
8764	train	9	8
8780	train	9	8
8782	train	9	8
8785	train	9	8
8859	train	9	8
8867	train	9	8
8889	train	9	8
8892	train	9	8
8915	train	9	8
8918	train	9	8
8920	train	9	8
8928	train	9	8
8933	train	9	8
8951	train	9	8
8955	train	9	8
9008	train	9	8
9014	train	9	8
9019	train	9	8
9020	train	9	8
9050	train	9	8
9057	train	9	8
9076	train	9	8
9079	train	9	8
9088	train	9	8
9099	train	9	8
9112	train	9	8
9117	train	9	8
9125	train	9	8
9134	train	9	8
9152	train	9	8
9154	train	9	8
9155	train	9	8
9164	train	9	8
9165	train	9	8
9178	train	9	8
9185	train	9	8
9208	train	9	8
9213	train	9	8
9219	train	9	8
9220	train	9	8
9234	train	9	8
9241	train	9	8
9250	train	9	8
9285	train	9	8
9309	train	9	8
9314	train	9	8
9334	train	9	8
9345	train	9	8
9349	train	9	8
9358	train	9	8
9359	train	9	8
9361	train	9	8
9364	train	9	8
9369	train	9	8
9408	train	9	8
9490	train	9	8
9501	train	9	8
9521	train	9	8
9528	train	9	8
9537	train	9	8
9543	train	9	8
9554	train	9	8
9557	train	9	8
9559	train	9	8
9564	train	9	8
9567	train	9	8
9591	train	9	8
9594	train	9	8
9601	train	9	8
9608	train	9	8
9611	train	9	8
9640	train	9	8
9641	train	9	8
9650	train	9	8
9651	train	9	8
9661	train	9	8
9686	train	9	8
9694	train	9	8
9726	train	9	8
9732	train	9	8
9749	train	9	8
9762	train	9	8
9764	train	9	8
9769	train	9	8
9782	train	9	8
9789	train	9	8
9792	train	9	8
9794	train	9	8
9799	train	9	8
9805	train	9	8
9811	train	9	8
9832	train	9	8
9839	train	9	8
9844	train	9	8
9847	train	9	8
9852	train	9	8
9861	train	9	8
9866	train	9	8
9873	train	9	8
9900	train	9	8
9918	train	9	8
9924	train	9	8
9925	train	9	8
9935	train	9	8
9936	train	9	8
9937	train	9	8
9944	train	9	8
9948	train	9	8
9952	train	9	8
9956	train	9	8
9970	train	9	8
9982	train	9	8
9996	train	9	8
10001	train	9	8
10012	train	9	8
10021	train	9	8
10041	train	9	8
10054	train	9	8
10057	train	9	8
10061	train	9	8
10064	train	9	8
10066	train	9	8
10079	train	9	8
10115	train	9	8
10124	train	9	8
10126	train	9	8
10151	train	9	8
10187	train	9	8
10189	train	9	8
10197	train	9	8
10201	train	9	8
10217	train	9	8
10222	train	9	8
10233	train	9	8
10250	train	9	8
10274	train	9	8
10281	train	9	8
10319	train	9	8
10339	train	9	8
10358	train	9	8
10359	train	9	8
10379	train	9	8
10395	train	9	8
10398	train	9	8
10422	train	9	8
10426	train	9	8
10444	train	9	8
10446	train	9	8
10447	train	9	8
10482	train	9	8
10486	train	9	8
10490	train	9	8
10499	train	9	8
10513	train	9	8
10515	train	9	8
10551	train	9	8
10559	train	9	8
10561	train	9	8
10572	train	9	8
10575	train	9	8
10584	train	9	8
10592	train	9	8
10595	train	9	8
10596	train	9	8
10611	train	9	8
10619	train	9	8
10628	train	9	8
10632	train	9	8
10649	train	9	8
10655	train	9	8
10663	train	9	8
10694	train	9	8
10710	train	9	8
10711	train	9	8
10720	train	9	8
10726	train	9	8
10733	train	9	8
10738	train	9	8
10753	train	9	8
10771	train	9	8
10797	train	9	8
10800	train	9	8
10817	train	9	8
10818	train	9	8
10837	train	9	8
10856	train	9	8
10862	train	9	8
10866	train	9	8
10881	train	9	8
10889	train	9	8
10895	train	9	8
10901	train	9	8
10905	train	9	8
10927	train	9	8
10936	train	9	8
10948	train	9	8
10963	train	9	8
10973	train	9	8
10981	train	9	8
11028	train	9	8
11035	train	9	8
11063	train	9	8
11067	train	9	8
11070	train	9	8
11087	train	9	8
11101	train	9	8
11108	train	9	8
11120	train	9	8
11121	train	9	8
11142	train	9	8
11146	train	9	8
11149	train	9	8
11160	train	9	8
11161	train	9	8
11176	train	9	8
11181	train	9	8
11191	train	9	8
11210	train	9	8
11211	train	9	8
11213	train	9	8
11239	train	9	8
11241	train	9	8
11258	train	9	8
11273	train	9	8
11288	train	9	8
11302	train	9	8
11311	train	9	8
11322	train	9	8
11331	train	9	8
11351	train	9	8
11355	train	9	8
11365	train	9	8
11374	train	9	8
11382	train	9	8
11383	train	9	8
11398	train	9	8
11406	train	9	8
11413	train	9	8
11425	train	9	8
11431	train	9	8
11444	train	9	8
11450	train	9	8
11457	train	9	8
11469	train	9	8
11478	train	9	8
11482	train	9	8
11506	train	9	8
11529	train	9	8
11546	train	9	8
11555	train	9	8
11568	train	9	8
11575	train	9	8
11586	train	9	8
11602	train	9	8
11611	train	9	8
11613	train	9	8
11614	train	9	8
11625	train	9	8
11662	train	9	8
11672	train	9	8
11681	train	9	8
11704	train	9	8
11717	train	9	8
11720	train	9	8
11722	train	9	8
11724	train	9	8
11726	train	9	8
11734	train	9	8
11741	train	9	8
11749	train	9	8
11750	train	9	8
11751	train	9	8
11753	train	9	8
11761	train	9	8
11796	train	9	8
11808	train	9	8
11823	train	9	8
11827	train	9	8
11836	train	9	8
11843	train	9	8
11858	train	9	8
11859	train	9	8
11872	train	9	8
11880	train	9	8
11881	train	9	8
11885	train	9	8
11890	train	9	8
11904	train	9	8
11908	train	9	8
11923	train	9	8
11940	train	9	8
11942	train	9	8
11950	train	9	8
11984	train	9	8
11989	train	9	8
11998	train	9	8
12009	train	9	8
12010	train	9	8
12014	train	9	8
12026	train	9	8
12027	train	9	8
12032	train	9	8
12037	train	9	8
12043	train	9	8
12045	train	9	8
12054	train	9	8
12066	train	9	8
12073	train	9	8
12084	train	9	8
12085	train	9	8
12099	train	9	8
12111	train	9	8
12112	train	9	8
12118	train	9	8
12130	train	9	8
12163	train	9	8
12164	train	9	8
12173	train	9	8
12174	train	9	8
12182	train	9	8
12190	train	9	8
12198	train	9	8
12235	train	9	8
12242	train	9	8
12250	train	9	8
12255	train	9	8
12268	train	9	8
12275	train	9	8
12282	train	9	8
12288	train	9	8
12295	train	9	8
12298	train	9	8
12308	train	9	8
12309	train	9	8
12317	train	9	8
12335	train	9	8
12353	train	9	8
12369	train	9	8
12378	train	9	8
12379	train	9	8
12400	train	9	8
12419	train	9	8
12444	train	9	8
12455	train	9	8
12466	train	9	8
12473	train	9	8
12482	train	9	8
12493	train	9	8
12494	train	9	8
12513	train	9	8
12522	train	9	8
12534	train	9	8
12557	train	9	8
12565	train	9	8
12580	train	9	8
12586	train	9	8
12594	train	9	8
12609	train	9	8
12616	train	9	8
12619	train	9	8
12622	train	9	8
12623	train	9	8
12627	train	9	8
12630	train	9	8
12633	train	9	8
12648	train	9	8
12658	train	9	8
12660	train	9	8
12663	train	9	8
12683	train	9	8
12710	train	9	8
12712	train	9	8
12719	train	9	8
12777	train	9	8
12778	train	9	8
12782	train	9	8
12831	train	9	8
12848	train	9	8
12857	train	9	8
12886	train	9	8
12890	train	9	8
12892	train	9	8
12899	train	9	8
12904	train	9	8
12923	train	9	8
12928	train	9	8
12934	train	9	8
12936	train	9	8
12943	train	9	8
12944	train	9	8
12958	train	9	8
12960	train	9	8
12963	train	9	8
12974	train	9	8
12984	train	9	8
12988	train	9	8
13004	train	9	8
13014	train	9	8
13016	train	9	8
13017	train	9	8
13018	train	9	8
13037	train	9	8
13051	train	9	8
13055	train	9	8
13062	train	9	8
13065	train	9	8
13079	train	9	8
13083	train	9	8
13089	train	9	8
13095	train	9	8
13103	train	9	8
13118	train	9	8
13122	train	9	8
13151	train	9	8
13152	train	9	8
13171	train	9	8
13176	train	9	8
13186	train	9	8
13189	train	9	8
13195	train	9	8
13204	train	9	8
13219	train	9	8
13258	train	9	8
13274	train	9	8
13281	train	9	8
13301	train	9	8
13316	train	9	8
13320	train	9	8
13327	train	9	8
13341	train	9	8
13342	train	9	8
13343	train	9	8
13346	train	9	8
13354	train	9	8
13365	train	9	8
13378	train	9	8
13386	train	9	8
13393	train	9	8
13396	train	9	8
13402	train	9	8
13407	train	9	8
13412	train	9	8
13420	train	9	8
13422	train	9	8
13423	train	9	8
13424	train	9	8
13436	train	9	8
13440	train	9	8
13447	train	9	8
13476	train	9	8
13477	train	9	8
13485	train	9	8
13489	train	9	8
13498	train	9	8
13518	train	9	8
13549	train	9	8
13554	train	9	8
13559	train	9	8
13562	train	9	8
13578	train	9	8
13588	train	9	8
13592	train	9	8
13597	train	9	8
13605	train	9	8
13608	train	9	8
13618	train	9	8
13620	train	9	8
13626	train	9	8
13632	train	9	8
13639	train	9	8
13655	train	9	8
13669	train	9	8
13677	train	9	8
13680	train	9	8
13682	train	9	8
13723	train	9	8
13781	train	9	8
13792	train	9	8
13793	train	9	8
13795	train	9	8
13803	train	9	8
13812	train	9	8
13849	train	9	8
13866	train	9	8
13869	train	9	8
13876	train	9	8
13885	train	9	8
13888	train	9	8
13895	train	9	8
13899	train	9	8
13917	train	9	8
13920	train	9	8
13924	train	9	8
13934	train	9	8
13944	train	9	8
13951	train	9	8
13954	train	9	8
13960	train	9	8
13966	train	9	8
13976	train	9	8
13979	train	9	8
13990	train	9	8
14003	train	9	8
14008	train	9	8
14013	train	9	8
14014	train	9	8
14017	train	9	8
14020	train	9	8
14035	train	9	8
14055	train	9	8
14062	train	9	8
14068	train	9	8
14075	train	9	8
14093	train	9	8
14128	train	9	8
14140	train	9	8
14162	train	9	8
14170	train	9	8
14173	train	9	8
14189	train	9	8
14191	train	9	8
14192	train	9	8
14203	train	9	8
14209	train	9	8
14211	train	9	8
14225	train	9	8
14226	train	9	8
14250	train	9	8
14253	train	9	8
14263	train	9	8
14270	train	9	8
