id	split_type	membership	class
6320	train	1	0
6325	train	1	0
6326	train	1	0
6330	train	1	0
6331	train	1	0
6332	train	1	0
6337	train	1	0
6341	train	1	0
6357	train	1	0
6367	train	1	0
6394	train	1	0
6400	train	1	0
6406	train	1	0
6409	train	1	0
6421	train	1	0
6422	train	1	0
6441	train	1	0
6444	train	1	0
6446	train	1	0
6461	train	1	0
6468	train	1	0
6496	train	1	0
6502	train	1	0
6538	train	1	0
6591	train	1	0
6593	train	1	0
6603	train	1	0
6607	train	1	0
6611	train	1	0
6614	train	1	0
6615	train	1	0
6619	train	1	0
6629	train	1	0
6630	train	1	0
6645	train	1	0
6648	train	1	0
6663	train	1	0
6676	train	1	0
6681	train	1	0
6684	train	1	0
6700	train	1	0
6704	train	1	0
6708	train	1	0
6723	train	1	0
6730	train	1	0
6737	train	1	0
6738	train	1	0
6757	train	1	0
6758	train	1	0
6763	train	1	0
6768	train	1	0
6791	train	1	0
6802	train	1	0
6819	train	1	0
6823	train	1	0
6832	train	1	0
6847	train	1	0
6857	train	1	0
6875	train	1	0
6883	train	1	0
6917	train	1	0
6923	train	1	0
6928	train	1	0
6935	train	1	0
6958	train	1	0
6960	train	1	0
6967	train	1	0
6968	train	1	0
6970	train	1	0
6972	train	1	0
6973	train	1	0
6979	train	1	0
6987	train	1	0
6991	train	1	0
7003	train	1	0
7004	train	1	0
7012	train	1	0
7018	train	1	0
7025	train	1	0
7037	train	1	0
7038	train	1	0
7050	train	1	0
7052	train	1	0
7055	train	1	0
7062	train	1	0
7066	train	1	0
7127	train	1	0
7128	train	1	0
7129	train	1	0
7130	train	1	0
7135	train	1	0
7143	train	1	0
7158	train	1	0
7164	train	1	0
7181	train	1	0
7183	train	1	0
7203	train	1	0
7219	train	1	0
7243	train	1	0
7247	train	1	0
7254	train	1	0
7267	train	1	0
7271	train	1	0
7272	train	1	0
7281	train	1	0
7286	train	1	0
7305	train	1	0
7318	train	1	0
7325	train	1	0
7338	train	1	0
7355	train	1	0
7358	train	1	0
7364	train	1	0
7371	train	1	0
7372	train	1	0
7373	train	1	0
7378	train	1	0
7391	train	1	0
7409	train	1	0
7427	train	1	0
7451	train	1	0
7458	train	1	0
7462	train	1	0
7465	train	1	0
7466	train	1	0
7471	train	1	0
7485	train	1	0
7499	train	1	0
7506	train	1	0
7515	train	1	0
7548	train	1	0
7552	train	1	0
7557	train	1	0
7566	train	1	0
7585	train	1	0
7589	train	1	0
7597	train	1	0
7629	train	1	0
7648	train	1	0
7649	train	1	0
7664	train	1	0
7669	train	1	0
7685	train	1	0
7687	train	1	0
7691	train	1	0
7707	train	1	0
7708	train	1	0
7709	train	1	0
7710	train	1	0
7728	train	1	0
7753	train	1	0
7786	train	1	0
7807	train	1	0
7813	train	1	0
7816	train	1	0
7830	train	1	0
7835	train	1	0
7846	train	1	0
7855	train	1	0
7858	train	1	0
7874	train	1	0
7875	train	1	0
7882	train	1	0
7892	train	1	0
7894	train	1	0
7905	train	1	0
7911	train	1	0
7925	train	1	0
7930	train	1	0
7932	train	1	0
7934	train	1	0
7944	train	1	0
7948	train	1	0
7954	train	1	0
7969	train	1	0
7978	train	1	0
7981	train	1	0
7985	train	1	0
8000	train	1	0
8003	train	1	0
8016	train	1	0
8019	train	1	0
8021	train	1	0
8028	train	1	0
8046	train	1	0
8050	train	1	0
8088	train	1	0
8089	train	1	0
8093	train	1	0
8096	train	1	0
8098	train	1	0
8108	train	1	0
8110	train	1	0
8113	train	1	0
8116	train	1	0
8129	train	1	0
8134	train	1	0
8147	train	1	0
8157	train	1	0
8158	train	1	0
8159	train	1	0
8172	train	1	0
8187	train	1	0
8193	train	1	0
8223	train	1	0
8233	train	1	0
8247	train	1	0
8249	train	1	0
8250	train	1	0
8253	train	1	0
8262	train	1	0
8272	train	1	0
8273	train	1	0
8274	train	1	0
8284	train	1	0
8288	train	1	0
8289	train	1	0
8294	train	1	0
8304	train	1	0
8309	train	1	0
8323	train	1	0
8335	train	1	0
8343	train	1	0
8349	train	1	0
8354	train	1	0
8355	train	1	0
8368	train	1	0
8369	train	1	0
8385	train	1	0
8387	train	1	0
8449	train	1	0
8469	train	1	0
8472	train	1	0
8489	train	1	0
8509	train	1	0
8515	train	1	0
8527	train	1	0
8531	train	1	0
8533	train	1	0
8540	train	1	0
8545	train	1	0
8612	train	1	0
8653	train	1	0
8681	train	1	0
8682	train	1	0
8687	train	1	0
8703	train	1	0
8723	train	1	0
8724	train	1	0
8739	train	1	0
8754	train	1	0
8763	train	1	0
8788	train	1	0
8809	train	1	0
8812	train	1	0
8813	train	1	0
8838	train	1	0
8855	train	1	0
8863	train	1	0
8877	train	1	0
8885	train	1	0
8894	train	1	0
8896	train	1	0
8897	train	1	0
8901	train	1	0
8912	train	1	0
8917	train	1	0
8926	train	1	0
8932	train	1	0
8935	train	1	0
8961	train	1	0
8969	train	1	0
8979	train	1	0
8982	train	1	0
9003	train	1	0
9005	train	1	0
9018	train	1	0
9027	train	1	0
9032	train	1	0
9034	train	1	0
9035	train	1	0
9038	train	1	0
9047	train	1	0
9048	train	1	0
9055	train	1	0
9056	train	1	0
9067	train	1	0
9083	train	1	0
9101	train	1	0
9131	train	1	0
9142	train	1	0
9151	train	1	0
9158	train	1	0
9166	train	1	0
9194	train	1	0
9195	train	1	0
9196	train	1	0
9197	train	1	0
9204	train	1	0
9209	train	1	0
9215	train	1	0
9222	train	1	0
9257	train	1	0
9269	train	1	0
9287	train	1	0
9296	train	1	0
9297	train	1	0
9310	train	1	0
9313	train	1	0
9322	train	1	0
9329	train	1	0
9342	train	1	0
9402	train	1	0
9406	train	1	0
9422	train	1	0
9435	train	1	0
9439	train	1	0
9440	train	1	0
9441	train	1	0
9451	train	1	0
9452	train	1	0
9455	train	1	0
9456	train	1	0
9458	train	1	0
9459	train	1	0
9463	train	1	0
9473	train	1	0
9476	train	1	0
9478	train	1	0
9485	train	1	0
9505	train	1	0
9506	train	1	0
9523	train	1	0
9524	train	1	0
9530	train	1	0
9544	train	1	0
9552	train	1	0
9666	train	1	0
9671	train	1	0
9675	train	1	0
9677	train	1	0
9687	train	1	0
9688	train	1	0
9691	train	1	0
9695	train	1	0
9698	train	1	0
9699	train	1	0
9703	train	1	0
9707	train	1	0
9710	train	1	0
9717	train	1	0
9720	train	1	0
9733	train	1	0
9742	train	1	0
9744	train	1	0
9750	train	1	0
9753	train	1	0
9773	train	1	0
9790	train	1	0
9806	train	1	0
9820	train	1	0
9822	train	1	0
9823	train	1	0
9834	train	1	0
9840	train	1	0
9857	train	1	0
9865	train	1	0
9869	train	1	0
9874	train	1	0
9877	train	1	0
9881	train	1	0
9890	train	1	0
9914	train	1	0
9922	train	1	0
9934	train	1	0
9963	train	1	0
9965	train	1	0
9966	train	1	0
9971	train	1	0
9978	train	1	0
9983	train	1	0
9985	train	1	0
9986	train	1	0
9994	train	1	0
10005	train	1	0
10010	train	1	0
10022	train	1	0
10025	train	1	0
10026	train	1	0
10045	train	1	0
10069	train	1	0
10071	train	1	0
10080	train	1	0
10083	train	1	0
10107	train	1	0
10119	train	1	0
10120	train	1	0
10121	train	1	0
10128	train	1	0
10140	train	1	0
10167	train	1	0
10168	train	1	0
10176	train	1	0
10188	train	1	0
10195	train	1	0
10203	train	1	0
10204	train	1	0
10221	train	1	0
10230	train	1	0
10237	train	1	0
10240	train	1	0
10242	train	1	0
10245	train	1	0
10254	train	1	0
10259	train	1	0
10261	train	1	0
10265	train	1	0
10272	train	1	0
10276	train	1	0
10283	train	1	0
10323	train	1	0
10326	train	1	0
10334	train	1	0
10340	train	1	0
10343	train	1	0
10348	train	1	0
10352	train	1	0
10363	train	1	0
10366	train	1	0
10372	train	1	0
10380	train	1	0
10384	train	1	0
10407	train	1	0
10425	train	1	0
10439	train	1	0
10456	train	1	0
10469	train	1	0
10471	train	1	0
10479	train	1	0
10488	train	1	0
10505	train	1	0
10523	train	1	0
10530	train	1	0
10531	train	1	0
10542	train	1	0
10563	train	1	0
10564	train	1	0
10579	train	1	0
10599	train	1	0
10604	train	1	0
10625	train	1	0
10645	train	1	0
10664	train	1	0
10689	train	1	0
10691	train	1	0
10700	train	1	0
10705	train	1	0
10732	train	1	0
10747	train	1	0
10750	train	1	0
10755	train	1	0
10773	train	1	0
10781	train	1	0
10801	train	1	0
10806	train	1	0
10821	train	1	0
10840	train	1	0
10844	train	1	0
10849	train	1	0
10859	train	1	0
10861	train	1	0
10874	train	1	0
10909	train	1	0
10914	train	1	0
10916	train	1	0
10919	train	1	0
10924	train	1	0
10938	train	1	0
10974	train	1	0
10975	train	1	0
10992	train	1	0
11003	train	1	0
11014	train	1	0
11019	train	1	0
11022	train	1	0
11026	train	1	0
11027	train	1	0
11029	train	1	0
11036	train	1	0
11041	train	1	0
11045	train	1	0
11052	train	1	0
11060	train	1	0
11071	train	1	0
11072	train	1	0
11077	train	1	0
11091	train	1	0
11105	train	1	0
11116	train	1	0
11129	train	1	0
11133	train	1	0
11162	train	1	0
11172	train	1	0
11187	train	1	0
11217	train	1	0
11222	train	1	0
11231	train	1	0
11240	train	1	0
11267	train	1	0
11269	train	1	0
11281	train	1	0
11295	train	1	0
11304	train	1	0
11315	train	1	0
11318	train	1	0
11320	train	1	0
11330	train	1	0
11335	train	1	0
11340	train	1	0
11354	train	1	0
11361	train	1	0
11379	train	1	0
11391	train	1	0
11403	train	1	0
11409	train	1	0
11422	train	1	0
11428	train	1	0
11429	train	1	0
11451	train	1	0
11453	train	1	0
11462	train	1	0
11501	train	1	0
11514	train	1	0
11526	train	1	0
11532	train	1	0
11541	train	1	0
11559	train	1	0
11562	train	1	0
11574	train	1	0
11577	train	1	0
11584	train	1	0
11588	train	1	0
11597	train	1	0
11605	train	1	0
11612	train	1	0
11615	train	1	0
11620	train	1	0
11636	train	1	0
11639	train	1	0
11654	train	1	0
11657	train	1	0
11661	train	1	0
11675	train	1	0
11683	train	1	0
11694	train	1	0
11701	train	1	0
11712	train	1	0
11729	train	1	0
11742	train	1	0
11746	train	1	0
11754	train	1	0
11758	train	1	0
11779	train	1	0
11780	train	1	0
11791	train	1	0
11792	train	1	0
11794	train	1	0
11807	train	1	0
11833	train	1	0
11834	train	1	0
11845	train	1	0
11846	train	1	0
11848	train	1	0
11851	train	1	0
11860	train	1	0
11887	train	1	0
11888	train	1	0
11902	train	1	0
11911	train	1	0
11914	train	1	0
11920	train	1	0
11933	train	1	0
11945	train	1	0
11948	train	1	0
11957	train	1	0
11969	train	1	0
11973	train	1	0
11974	train	1	0
11993	train	1	0
12004	train	1	0
12008	train	1	0
12011	train	1	0
12020	train	1	0
12057	train	1	0
12095	train	1	0
12103	train	1	0
12107	train	1	0
12115	train	1	0
12119	train	1	0
12134	train	1	0
12140	train	1	0
12142	train	1	0
12144	train	1	0
12150	train	1	0
12168	train	1	0
12180	train	1	0
12184	train	1	0
12193	train	1	0
12195	train	1	0
12205	train	1	0
12217	train	1	0
12219	train	1	0
12239	train	1	0
12259	train	1	0
12264	train	1	0
12266	train	1	0
12276	train	1	0
12313	train	1	0
12321	train	1	0
12324	train	1	0
12325	train	1	0
12337	train	1	0
12339	train	1	0
12351	train	1	0
12357	train	1	0
12360	train	1	0
12374	train	1	0
12387	train	1	0
12414	train	1	0
12421	train	1	0
12456	train	1	0
12457	train	1	0
12477	train	1	0
12497	train	1	0
12500	train	1	0
12504	train	1	0
12516	train	1	0
12533	train	1	0
12542	train	1	0
12550	train	1	0
12553	train	1	0
12554	train	1	0
12555	train	1	0
12568	train	1	0
12573	train	1	0
12575	train	1	0
12584	train	1	0
12605	train	1	0
12635	train	1	0
12652	train	1	0
12653	train	1	0
12662	train	1	0
12665	train	1	0
12666	train	1	0
12670	train	1	0
12686	train	1	0
12690	train	1	0
12691	train	1	0
12703	train	1	0
12716	train	1	0
12723	train	1	0
12732	train	1	0
12741	train	1	0
12748	train	1	0
12764	train	1	0
12765	train	1	0
12776	train	1	0
12785	train	1	0
12796	train	1	0
12799	train	1	0
12837	train	1	0
12839	train	1	0
12869	train	1	0
12872	train	1	0
12880	train	1	0
12888	train	1	0
12897	train	1	0
12907	train	1	0
12926	train	1	0
12927	train	1	0
12947	train	1	0
12992	train	1	0
13005	train	1	0
13013	train	1	0
13029	train	1	0
13030	train	1	0
13033	train	1	0
13044	train	1	0
13054	train	1	0
13066	train	1	0
13074	train	1	0
13075	train	1	0
13076	train	1	0
13077	train	1	0
13081	train	1	0
13097	train	1	0
13098	train	1	0
13117	train	1	0
13126	train	1	0
13135	train	1	0
13155	train	1	0
13164	train	1	0
13175	train	1	0
13184	train	1	0
13196	train	1	0
13197	train	1	0
13203	train	1	0
13206	train	1	0
13211	train	1	0
13214	train	1	0
13215	train	1	0
13216	train	1	0
13217	train	1	0
13230	train	1	0
13231	train	1	0
13233	train	1	0
13238	train	1	0
13240	train	1	0
13268	train	1	0
13280	train	1	0
13286	train	1	0
13314	train	1	0
13335	train	1	0
13344	train	1	0
13347	train	1	0
13366	train	1	0
13371	train	1	0
13377	train	1	0
13397	train	1	0
13408	train	1	0
13411	train	1	0
13450	train	1	0
13454	train	1	0
13459	train	1	0
13464	train	1	0
13467	train	1	0
13483	train	1	0
13492	train	1	0
13497	train	1	0
13521	train	1	0
13528	train	1	0
13544	train	1	0
13545	train	1	0
13547	train	1	0
13582	train	1	0
13583	train	1	0
13589	train	1	0
13609	train	1	0
13623	train	1	0
13641	train	1	0
13685	train	1	0
13719	train	1	0
13726	train	1	0
13729	train	1	0
13730	train	1	0
13734	train	1	0
13738	train	1	0
13751	train	1	0
13764	train	1	0
13769	train	1	0
13777	train	1	0
13779	train	1	0
13798	train	1	0
13799	train	1	0
13807	train	1	0
13808	train	1	0
13816	train	1	0
13822	train	1	0
13826	train	1	0
13830	train	1	0
13833	train	1	0
13853	train	1	0
13854	train	1	0
13872	train	1	0
13873	train	1	0
13874	train	1	0
13880	train	1	0
13889	train	1	0
13896	train	1	0
13911	train	1	0
13913	train	1	0
13916	train	1	0
13918	train	1	0
13921	train	1	0
13926	train	1	0
13955	train	1	0
13962	train	1	0
13989	train	1	0
14012	train	1	0
14019	train	1	0
14034	train	1	0
14039	train	1	0
14052	train	1	0
14059	train	1	0
14089	train	1	0
14092	train	1	0
14097	train	1	0
14102	train	1	0
14110	train	1	0
14131	train	1	0
14137	train	1	0
14148	train	1	0
14153	train	1	0
14157	train	1	0
14158	train	1	0
14160	train	1	0
14161	train	1	0
14165	train	1	0
14179	train	1	0
14202	train	1	0
14229	train	1	0
14258	train	1	0
14269	train	1	0
14276	train	1	0
14278	train	1	0
14282	train	1	0
14291	train	1	0
14311	train	1	0
14319	train	1	0
14323	train	1	0
14325	train	1	0
14329	train	1	0
14334	train	1	0
14356	train	1	0
14384	train	1	0
14393	train	1	0
14402	train	1	0
14412	train	1	0
14419	train	1	0
14425	train	1	0
14430	train	1	0
14445	train	1	0
14461	train	1	0
14472	train	1	0
14481	train	1	0
14491	train	1	0
14511	train	1	0
14513	train	1	0
14518	train	1	0
14530	train	1	0
14545	train	1	0
14557	train	1	0
14559	train	1	0
14564	train	1	0
14574	train	1	0
14589	train	1	0
14613	train	1	0
14629	train	1	0
14644	train	1	0
14649	train	1	0
14668	train	1	0
14675	train	1	0
14693	train	1	0
14705	train	1	0
14712	train	1	0
14717	train	1	0
14722	train	1	0
14723	train	1	0
14729	train	1	0
14746	train	1	0
14749	train	1	0
14752	train	1	0
14773	train	1	0
14775	train	1	0
14817	train	1	0
14820	train	1	0
14840	train	1	0
14857	train	1	0
14877	train	1	0
14890	train	1	0
14897	train	1	0
14919	train	1	0
14937	train	1	0
14944	train	1	0
14949	train	1	0
14959	train	1	0
14965	train	1	0
14971	train	1	0
14991	train	1	0
15015	train	1	0
15017	train	1	0
15028	train	1	0
15042	train	1	0
15046	train	1	0
15060	train	1	0
15064	train	1	0
15065	train	1	0
15103	train	1	0
15108	train	1	0
15119	train	1	0
15120	train	1	0
15130	train	1	0
15133	train	1	0
15142	train	1	0
15150	train	1	0
15156	train	1	0
15160	train	1	0
15169	train	1	0
15189	train	1	0
15191	train	1	0
15198	train	1	0
15208	train	1	0
15237	train	1	0
15242	train	1	0
15249	train	1	0
15275	train	1	0
15288	train	1	0
15291	train	1	0
15311	train	1	0
15318	train	1	0
15325	train	1	0
15329	train	1	0
15330	train	1	0
15344	train	1	0
15382	train	1	0
15383	train	1	0
15399	train	1	0
15407	train	1	0
15442	train	1	0
15445	train	1	0
15454	train	1	0
15471	train	1	0
15480	train	1	0
15491	train	1	0
15492	train	1	0
15504	train	1	0
15505	train	1	0
15508	train	1	0
15516	train	1	0
15520	train	1	0
15524	train	1	0
15530	train	1	0
15542	train	1	0
15559	train	1	0
15564	train	1	0
15566	train	1	0
15567	train	1	0
15580	train	1	0
15581	train	1	0
15582	train	1	0
15583	train	1	0
15590	train	1	0
15600	train	1	0
15619	train	1	0
15621	train	1	0
15628	train	1	0
