id	split_type	membership	class
57272	train	3	1
57283	train	3	1
57287	train	3	1
57301	train	3	1
57303	train	3	1
57305	train	3	1
57310	train	3	1
57317	train	3	1
57322	train	3	1
57339	train	3	1
57340	train	3	1
57362	train	3	1
57378	train	3	1
57381	train	3	1
57385	train	3	1
57400	train	3	1
57410	train	3	1
57412	train	3	1
57418	train	3	1
57430	train	3	1
57433	train	3	1
57436	train	3	1
57437	train	3	1
57440	train	3	1
57453	train	3	1
57454	train	3	1
57460	train	3	1
57464	train	3	1
57473	train	3	1
57505	train	3	1
57516	train	3	1
57517	train	3	1
57521	train	3	1
57552	train	3	1
57571	train	3	1
57579	train	3	1
57599	train	3	1
57603	train	3	1
57607	train	3	1
57613	train	3	1
57614	train	3	1
57631	train	3	1
57644	train	3	1
57647	train	3	1
57661	train	3	1
57673	train	3	1
57684	train	3	1
57711	train	3	1
57714	train	3	1
57715	train	3	1
57722	train	3	1
57738	train	3	1
57740	train	3	1
57749	train	3	1
57761	train	3	1
57775	train	3	1
57778	train	3	1
57780	train	3	1
57785	train	3	1
57797	train	3	1
57813	train	3	1
57816	train	3	1
57829	train	3	1
57830	train	3	1
57834	train	3	1
57849	train	3	1
57855	train	3	1
57865	train	3	1
57888	train	3	1
57903	train	3	1
57906	train	3	1
57929	train	3	1
57931	train	3	1
57948	train	3	1
57957	train	3	1
57960	train	3	1
57961	train	3	1
57968	train	3	1
57969	train	3	1
57973	train	3	1
57979	train	3	1
57997	train	3	1
57998	train	3	1
58008	train	3	1
58017	train	3	1
58022	train	3	1
58033	train	3	1
58051	train	3	1
58052	train	3	1
58056	train	3	1
58072	train	3	1
58082	train	3	1
58083	train	3	1
58091	train	3	1
58120	train	3	1
58123	train	3	1
58139	train	3	1
58147	train	3	1
58148	train	3	1
58155	train	3	1
58161	train	3	1
58171	train	3	1
58181	train	3	1
58189	train	3	1
58196	train	3	1
58198	train	3	1
58203	train	3	1
58207	train	3	1
58230	train	3	1
58234	train	3	1
58238	train	3	1
58253	train	3	1
58260	train	3	1
58266	train	3	1
58276	train	3	1
58286	train	3	1
58307	train	3	1
58309	train	3	1
58320	train	3	1
58322	train	3	1
58335	train	3	1
58341	train	3	1
58355	train	3	1
58361	train	3	1
58368	train	3	1
58377	train	3	1
58387	train	3	1
58397	train	3	1
58427	train	3	1
58434	train	3	1
58440	train	3	1
58447	train	3	1
58451	train	3	1
58459	train	3	1
58466	train	3	1
58479	train	3	1
58481	train	3	1
58486	train	3	1
58493	train	3	1
58501	train	3	1
58511	train	3	1
58557	train	3	1
58561	train	3	1
58567	train	3	1
58570	train	3	1
58576	train	3	1
58580	train	3	1
58586	train	3	1
58588	train	3	1
58591	train	3	1
58597	train	3	1
58600	train	3	1
58610	train	3	1
58618	train	3	1
58662	train	3	1
58672	train	3	1
58673	train	3	1
58675	train	3	1
58677	train	3	1
58685	train	3	1
58689	train	3	1
58691	train	3	1
58702	train	3	1
58719	train	3	1
58727	train	3	1
58737	train	3	1
58741	train	3	1
58745	train	3	1
58763	train	3	1
58767	train	3	1
58772	train	3	1
58773	train	3	1
58789	train	3	1
58806	train	3	1
58810	train	3	1
58820	train	3	1
58830	train	3	1
58865	train	3	1
58876	train	3	1
58886	train	3	1
58887	train	3	1
58889	train	3	1
58891	train	3	1
58903	train	3	1
58909	train	3	1
58913	train	3	1
58926	train	3	1
58935	train	3	1
58944	train	3	1
58953	train	3	1
58963	train	3	1
58965	train	3	1
58985	train	3	1
58991	train	3	1
58995	train	3	1
59010	train	3	1
59028	train	3	1
59033	train	3	1
59036	train	3	1
59041	train	3	1
59044	train	3	1
59052	train	3	1
59060	train	3	1
59071	train	3	1
59074	train	3	1
59085	train	3	1
59102	train	3	1
59112	train	3	1
59114	train	3	1
59116	train	3	1
59149	train	3	1
59150	train	3	1
59153	train	3	1
59156	train	3	1
59166	train	3	1
59176	train	3	1
59189	train	3	1
59199	train	3	1
59200	train	3	1
59207	train	3	1
59230	train	3	1
59233	train	3	1
59247	train	3	1
59248	train	3	1
59266	train	3	1
59289	train	3	1
59297	train	3	1
59339	train	3	1
59354	train	3	1
59364	train	3	1
59373	train	3	1
59382	train	3	1
59387	train	3	1
59391	train	3	1
59414	train	3	1
59419	train	3	1
59427	train	3	1
59428	train	3	1
59454	train	3	1
59460	train	3	1
59478	train	3	1
59488	train	3	1
59498	train	3	1
59517	train	3	1
59519	train	3	1
59521	train	3	1
59523	train	3	1
59527	train	3	1
59530	train	3	1
59545	train	3	1
59559	train	3	1
59571	train	3	1
59586	train	3	1
59596	train	3	1
59606	train	3	1
59616	train	3	1
59619	train	3	1
59625	train	3	1
59645	train	3	1
59658	train	3	1
59671	train	3	1
59686	train	3	1
59688	train	3	1
59692	train	3	1
59694	train	3	1
59697	train	3	1
59705	train	3	1
59713	train	3	1
59728	train	3	1
59738	train	3	1
59750	train	3	1
59768	train	3	1
59773	train	3	1
59781	train	3	1
59783	train	3	1
59787	train	3	1
59796	train	3	1
59806	train	3	1
59820	train	3	1
59827	train	3	1
59832	train	3	1
59836	train	3	1
59849	train	3	1
59854	train	3	1
59864	train	3	1
59872	train	3	1
59882	train	3	1
59902	train	3	1
59912	train	3	1
59919	train	3	1
59932	train	3	1
59954	train	3	1
59958	train	3	1
59965	train	3	1
59979	train	3	1
59984	train	3	1
59994	train	3	1
5	train	3	2
16	train	3	2
25	train	3	2
28	train	3	2
76	train	3	2
82	train	3	2
109	train	3	2
117	train	3	2
120	train	3	2
122	train	3	2
143	train	3	2
159	train	3	2
161	train	3	2
171	train	3	2
178	train	3	2
180	train	3	2
187	train	3	2
189	train	3	2
190	train	3	2
199	train	3	2
213	train	3	2
220	train	3	2
233	train	3	2
252	train	3	2
253	train	3	2
262	train	3	2
268	train	3	2
277	train	3	2
308	train	3	2
317	train	3	2
318	train	3	2
325	train	3	2
339	train	3	2
347	train	3	2
360	train	3	2
365	train	3	2
375	train	3	2
378	train	3	2
381	train	3	2
385	train	3	2
390	train	3	2
391	train	3	2
400	train	3	2
410	train	3	2
432	train	3	2
444	train	3	2
448	train	3	2
457	train	3	2
472	train	3	2
476	train	3	2
477	train	3	2
493	train	3	2
515	train	3	2
530	train	3	2
548	train	3	2
551	train	3	2
555	train	3	2
558	train	3	2
563	train	3	2
568	train	3	2
570	train	3	2
584	train	3	2
588	train	3	2
591	train	3	2
619	train	3	2
642	train	3	2
646	train	3	2
650	train	3	2
657	train	3	2
664	train	3	2
673	train	3	2
674	train	3	2
684	train	3	2
688	train	3	2
693	train	3	2
696	train	3	2
713	train	3	2
714	train	3	2
716	train	3	2
732	train	3	2
774	train	3	2
801	train	3	2
807	train	3	2
813	train	3	2
814	train	3	2
830	train	3	2
844	train	3	2
854	train	3	2
862	train	3	2
863	train	3	2
866	train	3	2
873	train	3	2
893	train	3	2
907	train	3	2
917	train	3	2
931	train	3	2
938	train	3	2
946	train	3	2
989	train	3	2
1010	train	3	2
1011	train	3	2
1033	train	3	2
1034	train	3	2
1047	train	3	2
1048	train	3	2
1053	train	3	2
1058	train	3	2
1074	train	3	2
1096	train	3	2
1124	train	3	2
1129	train	3	2
1134	train	3	2
1140	train	3	2
1143	train	3	2
1165	train	3	2
1175	train	3	2
1183	train	3	2
1188	train	3	2
1199	train	3	2
1213	train	3	2
1246	train	3	2
1249	train	3	2
1255	train	3	2
1262	train	3	2
1264	train	3	2
1270	train	3	2
1299	train	3	2
1301	train	3	2
1330	train	3	2
1334	train	3	2
1361	train	3	2
1374	train	3	2
1385	train	3	2
1390	train	3	2
1391	train	3	2
1395	train	3	2
1397	train	3	2
1407	train	3	2
1427	train	3	2
1438	train	3	2
1444	train	3	2
1447	train	3	2
1478	train	3	2
1492	train	3	2
1510	train	3	2
1531	train	3	2
1539	train	3	2
1549	train	3	2
1550	train	3	2
1558	train	3	2
1561	train	3	2
1563	train	3	2
1572	train	3	2
1573	train	3	2
1584	train	3	2
1595	train	3	2
1602	train	3	2
1609	train	3	2
1614	train	3	2
1624	train	3	2
1629	train	3	2
1648	train	3	2
1649	train	3	2
1660	train	3	2
1662	train	3	2
1679	train	3	2
1711	train	3	2
1714	train	3	2
1715	train	3	2
1724	train	3	2
1727	train	3	2
1735	train	3	2
1753	train	3	2
1754	train	3	2
1755	train	3	2
1766	train	3	2
1774	train	3	2
1800	train	3	2
1823	train	3	2
1841	train	3	2
1852	train	3	2
1861	train	3	2
1874	train	3	2
1880	train	3	2
1881	train	3	2
1888	train	3	2
1894	train	3	2
1896	train	3	2
1900	train	3	2
1920	train	3	2
1923	train	3	2
1947	train	3	2
1952	train	3	2
1954	train	3	2
1972	train	3	2
1987	train	3	2
1988	train	3	2
1998	train	3	2
2004	train	3	2
2010	train	3	2
2017	train	3	2
2019	train	3	2
2022	train	3	2
2053	train	3	2
2065	train	3	2
2073	train	3	2
2075	train	3	2
2078	train	3	2
2085	train	3	2
2104	train	3	2
2105	train	3	2
2125	train	3	2
2171	train	3	2
2184	train	3	2
2189	train	3	2
2201	train	3	2
2205	train	3	2
2234	train	3	2
2251	train	3	2
2261	train	3	2
2270	train	3	2
2273	train	3	2
2280	train	3	2
2283	train	3	2
2288	train	3	2
2305	train	3	2
2309	train	3	2
2314	train	3	2
2322	train	3	2
2332	train	3	2
2337	train	3	2
2342	train	3	2
2346	train	3	2
2354	train	3	2
2357	train	3	2
2377	train	3	2
2389	train	3	2
2399	train	3	2
2402	train	3	2
2409	train	3	2
2418	train	3	2
2450	train	3	2
2454	train	3	2
2457	train	3	2
2464	train	3	2
2472	train	3	2
2499	train	3	2
2508	train	3	2
2510	train	3	2
2513	train	3	2
2517	train	3	2
2518	train	3	2
2534	train	3	2
2550	train	3	2
2565	train	3	2
2585	train	3	2
2601	train	3	2
2625	train	3	2
2626	train	3	2
2641	train	3	2
2648	train	3	2
2664	train	3	2
2670	train	3	2
2684	train	3	2
2693	train	3	2
2694	train	3	2
2700	train	3	2
2714	train	3	2
2721	train	3	2
2733	train	3	2
2738	train	3	2
2748	train	3	2
2749	train	3	2
2769	train	3	2
2783	train	3	2
2790	train	3	2
2792	train	3	2
2802	train	3	2
2812	train	3	2
2813	train	3	2
2824	train	3	2
2838	train	3	2
2840	train	3	2
2846	train	3	2
2847	train	3	2
2851	train	3	2
2855	train	3	2
2866	train	3	2
2875	train	3	2
2877	train	3	2
2879	train	3	2
2887	train	3	2
2892	train	3	2
2908	train	3	2
2936	train	3	2
2939	train	3	2
2959	train	3	2
2976	train	3	2
2979	train	3	2
3006	train	3	2
3017	train	3	2
3023	train	3	2
3042	train	3	2
3054	train	3	2
3064	train	3	2
3077	train	3	2
3078	train	3	2
3102	train	3	2
3105	train	3	2
3112	train	3	2
3133	train	3	2
3134	train	3	2
3142	train	3	2
3147	train	3	2
3156	train	3	2
3161	train	3	2
3165	train	3	2
3166	train	3	2
3176	train	3	2
3179	train	3	2
3199	train	3	2
3200	train	3	2
3208	train	3	2
3224	train	3	2
3242	train	3	2
3244	train	3	2
3274	train	3	2
3300	train	3	2
3304	train	3	2
3305	train	3	2
3307	train	3	2
3308	train	3	2
3313	train	3	2
3329	train	3	2
3333	train	3	2
3339	train	3	2
3341	train	3	2
3342	train	3	2
3357	train	3	2
3362	train	3	2
3381	train	3	2
3390	train	3	2
3395	train	3	2
3413	train	3	2
3444	train	3	2
3470	train	3	2
3486	train	3	2
3536	train	3	2
3553	train	3	2
3557	train	3	2
3564	train	3	2
3569	train	3	2
3574	train	3	2
3578	train	3	2
3582	train	3	2
3589	train	3	2
3607	train	3	2
3627	train	3	2
3642	train	3	2
3647	train	3	2
3659	train	3	2
3660	train	3	2
3672	train	3	2
3676	train	3	2
3679	train	3	2
3680	train	3	2
3710	train	3	2
3712	train	3	2
3719	train	3	2
3722	train	3	2
3741	train	3	2
3748	train	3	2
3765	train	3	2
3791	train	3	2
3799	train	3	2
3813	train	3	2
3826	train	3	2
3830	train	3	2
3833	train	3	2
3836	train	3	2
3848	train	3	2
3853	train	3	2
3871	train	3	2
3879	train	3	2
3880	train	3	2
3886	train	3	2
3890	train	3	2
3902	train	3	2
3917	train	3	2
3924	train	3	2
3930	train	3	2
3934	train	3	2
3965	train	3	2
3975	train	3	2
3980	train	3	2
3981	train	3	2
3989	train	3	2
4005	train	3	2
4016	train	3	2
4028	train	3	2
4031	train	3	2
4051	train	3	2
4071	train	3	2
4080	train	3	2
4086	train	3	2
4096	train	3	2
4111	train	3	2
4144	train	3	2
4153	train	3	2
4157	train	3	2
4165	train	3	2
4182	train	3	2
4183	train	3	2
4185	train	3	2
4187	train	3	2
4204	train	3	2
4208	train	3	2
4212	train	3	2
4230	train	3	2
4241	train	3	2
4269	train	3	2
4278	train	3	2
4293	train	3	2
4322	train	3	2
4341	train	3	2
4355	train	3	2
4371	train	3	2
4380	train	3	2
4398	train	3	2
4401	train	3	2
4414	train	3	2
4427	train	3	2
4428	train	3	2
4437	train	3	2
4442	train	3	2
4446	train	3	2
4451	train	3	2
4457	train	3	2
4469	train	3	2
4474	train	3	2
4476	train	3	2
4489	train	3	2
4509	train	3	2
4514	train	3	2
4518	train	3	2
4541	train	3	2
4542	train	3	2
4550	train	3	2
4574	train	3	2
4576	train	3	2
4599	train	3	2
4603	train	3	2
4610	train	3	2
4646	train	3	2
4648	train	3	2
4649	train	3	2
4650	train	3	2
4651	train	3	2
4662	train	3	2
4664	train	3	2
4679	train	3	2
4687	train	3	2
4697	train	3	2
4701	train	3	2
4706	train	3	2
4714	train	3	2
4716	train	3	2
4717	train	3	2
4722	train	3	2
4733	train	3	2
4753	train	3	2
4777	train	3	2
4805	train	3	2
4819	train	3	2
4835	train	3	2
4843	train	3	2
4846	train	3	2
4851	train	3	2
4856	train	3	2
4880	train	3	2
4914	train	3	2
4915	train	3	2
4935	train	3	2
4938	train	3	2
4955	train	3	2
4986	train	3	2
4997	train	3	2
4999	train	3	2
5013	train	3	2
5016	train	3	2
5065	train	3	2
5076	train	3	2
5094	train	3	2
5095	train	3	2
5103	train	3	2
5104	train	3	2
5110	train	3	2
5113	train	3	2
5129	train	3	2
5135	train	3	2
5151	train	3	2
5156	train	3	2
5162	train	3	2
5166	train	3	2
5171	train	3	2
5191	train	3	2
5216	train	3	2
5227	train	3	2
5232	train	3	2
5236	train	3	2
5241	train	3	2
5247	train	3	2
5250	train	3	2
5258	train	3	2
5259	train	3	2
5289	train	3	2
5297	train	3	2
5306	train	3	2
5307	train	3	2
5314	train	3	2
5318	train	3	2
5345	train	3	2
5357	train	3	2
5377	train	3	2
5380	train	3	2
5397	train	3	2
5400	train	3	2
5415	train	3	2
5420	train	3	2
5421	train	3	2
5436	train	3	2
5438	train	3	2
5449	train	3	2
5480	train	3	2
5481	train	3	2
5508	train	3	2
5509	train	3	2
5528	train	3	2
5529	train	3	2
5545	train	3	2
5602	train	3	2
5618	train	3	2
5624	train	3	2
5638	train	3	2
5647	train	3	2
5656	train	3	2
5659	train	3	2
5677	train	3	2
5700	train	3	2
5706	train	3	2
5707	train	3	2
5715	train	3	2
5722	train	3	2
5724	train	3	2
5733	train	3	2
5744	train	3	2
5751	train	3	2
5758	train	3	2
5762	train	3	2
5790	train	3	2
5815	train	3	2
5816	train	3	2
5823	train	3	2
5841	train	3	2
5843	train	3	2
5845	train	3	2
5867	train	3	2
5885	train	3	2
5890	train	3	2
5895	train	3	2
5900	train	3	2
5902	train	3	2
5907	train	3	2
5908	train	3	2
5909	train	3	2
5914	train	3	2
5928	train	3	2
5952	train	3	2
5965	train	3	2
5985	train	3	2
5988	train	3	2
6005	train	3	2
6012	train	3	2
6038	train	3	2
6039	train	3	2
6044	train	3	2
6055	train	3	2
6056	train	3	2
6060	train	3	2
6063	train	3	2
6079	train	3	2
6080	train	3	2
6099	train	3	2
6105	train	3	2
6114	train	3	2
6124	train	3	2
6125	train	3	2
6126	train	3	2
6138	train	3	2
6143	train	3	2
6144	train	3	2
6161	train	3	2
6168	train	3	2
6172	train	3	2
6190	train	3	2
6204	train	3	2
6211	train	3	2
6212	train	3	2
6222	train	3	2
6231	train	3	2
6249	train	3	2
6252	train	3	2
6270	train	3	2
6273	train	3	2
6289	train	3	2
6307	train	3	2
6327	train	3	2
6344	train	3	2
6348	train	3	2
6349	train	3	2
6360	train	3	2
6377	train	3	2
6386	train	3	2
6391	train	3	2
6414	train	3	2
6425	train	3	2
6442	train	3	2
6445	train	3	2
6465	train	3	2
6466	train	3	2
6478	train	3	2
6480	train	3	2
6492	train	3	2
6494	train	3	2
6505	train	3	2
6515	train	3	2
6540	train	3	2
6547	train	3	2
6549	train	3	2
6605	train	3	2
6624	train	3	2
6626	train	3	2
6627	train	3	2
6628	train	3	2
6633	train	3	2
6637	train	3	2
6639	train	3	2
6642	train	3	2
6649	train	3	2
6685	train	3	2
6725	train	3	2
6743	train	3	2
6755	train	3	2
6764	train	3	2
6771	train	3	2
6773	train	3	2
6780	train	3	2
6805	train	3	2
6811	train	3	2
6815	train	3	2
6839	train	3	2
6841	train	3	2
6846	train	3	2
6860	train	3	2
6861	train	3	2
6899	train	3	2
6910	train	3	2
6919	train	3	2
6921	train	3	2
6933	train	3	2
6937	train	3	2
6944	train	3	2
6948	train	3	2
6974	train	3	2
6992	train	3	2
7005	train	3	2
7014	train	3	2
7029	train	3	2
7041	train	3	2
7072	train	3	2
7079	train	3	2
7082	train	3	2
7088	train	3	2
7093	train	3	2
7107	train	3	2
7139	train	3	2
7140	train	3	2
7146	train	3	2
7153	train	3	2
7161	train	3	2
7170	train	3	2
7177	train	3	2
7187	train	3	2
7196	train	3	2
7207	train	3	2
7223	train	3	2
7242	train	3	2
7257	train	3	2
7259	train	3	2
7262	train	3	2
7265	train	3	2
7266	train	3	2
7292	train	3	2
7313	train	3	2
7326	train	3	2
7337	train	3	2
7344	train	3	2
7347	train	3	2
7353	train	3	2
7360	train	3	2
7369	train	3	2
7370	train	3	2
7375	train	3	2
7392	train	3	2
7394	train	3	2
7395	train	3	2
7408	train	3	2
7413	train	3	2
7414	train	3	2
7428	train	3	2
7431	train	3	2
7432	train	3	2
7467	train	3	2
7473	train	3	2
7476	train	3	2
7484	train	3	2
7486	train	3	2
7500	train	3	2
7510	train	3	2
7520	train	3	2
7523	train	3	2
7528	train	3	2
7537	train	3	2
7554	train	3	2
7555	train	3	2
7567	train	3	2
7576	train	3	2
7587	train	3	2
7594	train	3	2
7601	train	3	2
7612	train	3	2
7614	train	3	2
7615	train	3	2
7619	train	3	2
7624	train	3	2
7628	train	3	2
7633	train	3	2
7646	train	3	2
7653	train	3	2
7654	train	3	2
7673	train	3	2
7688	train	3	2
7695	train	3	2
7706	train	3	2
7719	train	3	2
7732	train	3	2
7736	train	3	2
7743	train	3	2
7758	train	3	2
7760	train	3	2
7772	train	3	2
7776	train	3	2
7780	train	3	2
7782	train	3	2
7787	train	3	2
7790	train	3	2
7792	train	3	2
7796	train	3	2
7801	train	3	2
7818	train	3	2
7823	train	3	2
7827	train	3	2
7839	train	3	2
7859	train	3	2
7870	train	3	2
7879	train	3	2
7895	train	3	2
7897	train	3	2
7916	train	3	2
7920	train	3	2
7929	train	3	2
7933	train	3	2
7939	train	3	2
7942	train	3	2
7953	train	3	2
7960	train	3	2
7983	train	3	2
7986	train	3	2
8002	train	3	2
8007	train	3	2
8024	train	3	2
8025	train	3	2
8043	train	3	2
8058	train	3	2
8078	train	3	2
8082	train	3	2
8097	train	3	2
8102	train	3	2
8133	train	3	2
8152	train	3	2
8154	train	3	2
8201	train	3	2
8202	train	3	2
8204	train	3	2
8211	train	3	2
8212	train	3	2
8226	train	3	2
8229	train	3	2
8251	train	3	2
8257	train	3	2
8277	train	3	2
8292	train	3	2
8293	train	3	2
8334	train	3	2
8342	train	3	2
8372	train	3	2
8374	train	3	2
8390	train	3	2
8403	train	3	2
8411	train	3	2
8413	train	3	2
8428	train	3	2
8433	train	3	2
8443	train	3	2
8446	train	3	2
8453	train	3	2
8460	train	3	2
8470	train	3	2
8473	train	3	2
8474	train	3	2
8480	train	3	2
8490	train	3	2
8493	train	3	2
8552	train	3	2
8564	train	3	2
8565	train	3	2
8573	train	3	2
8582	train	3	2
8591	train	3	2
8593	train	3	2
8598	train	3	2
8599	train	3	2
8609	train	3	2
8611	train	3	2
8613	train	3	2
8614	train	3	2
8617	train	3	2
8631	train	3	2
8632	train	3	2
8640	train	3	2
8670	train	3	2
8691	train	3	2
8707	train	3	2
8727	train	3	2
8740	train	3	2
8742	train	3	2
8743	train	3	2
8749	train	3	2
8752	train	3	2
8784	train	3	2
8793	train	3	2
8810	train	3	2
8831	train	3	2
8833	train	3	2
8834	train	3	2
8841	train	3	2
8843	train	3	2
8844	train	3	2
8852	train	3	2
8853	train	3	2
8858	train	3	2
8864	train	3	2
8878	train	3	2
8883	train	3	2
8886	train	3	2
8905	train	3	2
8921	train	3	2
8922	train	3	2
8924	train	3	2
8939	train	3	2
8952	train	3	2
8960	train	3	2
8966	train	3	2
8972	train	3	2
8977	train	3	2
8978	train	3	2
8983	train	3	2
8993	train	3	2
8997	train	3	2
9021	train	3	2
9031	train	3	2
9036	train	3	2
9054	train	3	2
9087	train	3	2
9092	train	3	2
9098	train	3	2
9104	train	3	2
9105	train	3	2
9135	train	3	2
